year,team,date_game,game_location,opp_name,goals,opp_goals,game_outcome,overtimes,shots,pen_min,goals_pp,chances_pp,goals_sh,shots_against,pen_min_opp,goals_against_pp,opp_chances_pp,goals_against_sh,corsi_for,corsi_against,corsi_pct,fenwick_for,fenwick_against,fenwick_pct,faceoff_wins,faceoff_losses,faceoff_percentage,zs_offense_pct,pdo
1999,COL,1998-10-18,A,Los Angeles Kings,5,5,T,OT,34,20,0,,1,23,24,1,,1,,,,,,,,,,,
2010,COL,2009-10-10,A,Chicago Blackhawks,3,4,L,SO,19,10,1,,0,26,10,1,,1,30,48,38.5,17,28,37.8,16,19,45.7,53.1,110.8
2010,COL,2009-10-12,A,Boston Bruins,4,3,W,,22,12,2,,1,32,10,0,,0,28,52,35.0,21,37,36.2,19,27,41.3,34.6,94.7
2001,COL,2000-11-03,H,Carolina Hurricanes,5,3,W,,24,8,2,,0,26,6,2,,0,,,,,,,,,,,
2001,COL,2000-11-07,H,Minnesota Wild,2,0,W,,27,11,0,,0,23,11,,,,,,,,,,,,,,
1996,COL,1995-11-20,A,Edmonton Oilers,3,3,T,OT,28,22,0,,0,39,12,0,,0,,,,,,,,,,,
1996,COL,1995-11-20,A,Edmonton Oilers,3,3,T,OT,28,22,0,,0,39,12,0,,0,,,,,,,,,,,
1996,COL,1995-11-22,H,Chicago Blackhawks,6,2,W,,25,26,3,,0,25,52,0,,0,,,,,,,,,,,
1997,COL,1996-11-22,H,New York Islanders,3,2,W,,27,8,1,,0,23,10,0,,0,,,,,,,,,,,
1997,COL,1996-11-27,H,New York Rangers,2,5,L,,33,16,0,,0,26,18,0,,1,,,,,,,,,,,
2003,COL,2002-11-04,H,Vancouver Canucks,2,4,L,,26,12,1,,0,21,14,2,,0,,,,,,,,,,,
2003,COL,2002-11-06,H,Ottawa Senators,2,5,L,,38,10,1,,0,34,6,3,,0,,,,,,,,,,,
2006,COL,2005-11-08,H,San Jose Sharks,5,2,W,,23,12,2,,0,33,10,0,,0,,,,,,,,,,,
2006,COL,2005-11-10,A,Vancouver Canucks,5,3,W,,30,14,0,,1,28,12,1,,0,,,,,,,,,,,
1998,COL,1997-11-01,H,Calgary Flames,3,3,T,OT,40,12,0,,0,35,14,1,,0,,,,,,,,,,,
1998,COL,1997-11-05,H,New York Rangers,2,4,L,,21,14,0,,0,24,22,1,,0,,,,,,,,,,,
2007,COL,2006-10-21,A,Montreal Canadiens,5,8,L,,38,16,1,,0,36,14,4,,0,,,,,,,,,,,
2007,COL,2006-10-23,H,Los Angeles Kings,6,1,W,,37,6,3,,0,28,12,0,,0,,,,,,,,,,,
2007,COL,2006-10-25,H,Washington Capitals,3,5,L,,48,6,1,,0,30,14,1,,0,,,,,,,,,,,
2011,COL,2010-10-11,A,Philadelphia Flyers,2,4,L,,27,10,0,,0,38,6,0,,1,40,46,46.5,31,38,44.9,21,21,50.0,59.5,98.0
2004,COL,2003-11-09,A,Chicago Blackhawks,4,3,W,OT,33,10,2,,0,27,14,1,,0,,,,,,,,,,,
2004,COL,2003-11-11,A,San Jose Sharks,4,3,W,,31,8,2,,0,29,12,0,,0,,,,,,,,,,,
2004,COL,2003-11-13,A,Phoenix Coyotes,2,3,L,OT,29,13,1,,0,25,13,0,,0,,,,,,,,,,,
2016,COL,2015-10-08,H,Minnesota Wild,4,5,L,,23,6,2,2,0,30,6,1,2,0,46,71,39.3,34,45,43.0,29,37,43.9,30.0,95.7
2008,COL,2007-10-21,A,Minnesota Wild,2,3,L,,31,10,1,,0,32,12,2,,0,,,,,,,,,,,
2008,COL,2007-10-23,A,Edmonton Oilers,4,2,W,,22,9,0,,0,27,13,0,,0,,,,,,,,,,,
2015,COL,2014-10-09,A,Minnesota Wild,0,5,L,,16,8,0,,0,48,12,0,,0,26,71,26.8,21,64,24.7,21,24,46.7,33.5,88.9
2012,COL,2011-10-10,A,Boston Bruins,1,0,W,,36,6,0,,0,30,8,,,,54,54,50.0,44,39,53.0,17,25,40.5,48.0,103.2
2014,COL,2013-10-04,H,Nashville Predators,3,1,W,,36,10,0,,0,27,16,0,,0,48,36,57.1,40,27,59.7,19,18,51.4,65.4,109.4
2014,COL,2013-10-08,A,Toronto Maple Leafs,2,1,W,,33,9,0,,0,28,11,0,,0,47,56,45.6,38,40,48.7,32,24,57.1,56.1,102.5
2013,COL,2013-01-22,H,Los Angeles Kings,3,1,W,,31,14,1,,0,29,10,0,,0,41,47,46.6,35,33,51.5,21,20,51.2,32.9,103.4
2013,COL,2013-01-24,H,Columbus Blue Jackets,4,0,W,,28,26,0,,0,33,24,,,,38,55,40.9,33,33,50.0,29,24,54.7,33.6,115.4
2002,COL,2001-11-14,H,Minnesota Wild,1,0,W,,30,16,0,,0,26,12,,,,,,,,,,,,,,
2002,COL,2001-11-16,H,New York Islanders,1,0,W,,28,6,0,,0,31,10,,,,,,,,,,,,,,
2000,COL,1999-10-13,H,Boston Bruins,2,1,W,,28,10,0,,0,27,12,0,,0,,,,,,,,,,,
2000,COL,1999-10-16,H,Ottawa Senators,3,1,W,,18,20,0,,0,31,14,0,,0,,,,,,,,,,,
2009,COL,2008-10-25,H,Buffalo Sabres,2,1,W,SO,29,6,0,,0,30,6,0,,0,54,53,50.5,42,41,50.6,24,20,54.5,47.8,100.3
2009,COL,2008-10-28,A,Calgary Flames,0,3,L,,22,9,0,,0,30,11,0,,0,26,60,30.2,25,41,37.9,18,32,36.0,43.3,88.9
1999,COL,1998-10-24,H,Edmonton Oilers,6,4,W,,27,80,3,,1,35,63,1,,0,,,,,,,,,,,
1999,COL,1998-10-26,H,Phoenix Coyotes,1,5,L,,20,25,1,,0,27,21,2,,0,,,,,,,,,,,
2010,COL,2009-10-13,A,Toronto Maple Leafs,4,1,W,,28,18,2,,0,31,22,1,,0,42,50,45.7,34,34,50.0,23,17,57.5,33.3,109.5
2001,COL,2000-11-09,H,St. Louis Blues,3,3,T,OT,22,22,0,,1,30,18,1,,0,,,,,,,,,,,
2001,COL,2000-11-11,H,Mighty Ducks of Anaheim,3,1,W,,26,6,0,,0,19,10,0,,0,,,,,,,,,,,
1996,COL,1995-11-25,A,Montreal Canadiens,2,2,T,OT,30,11,0,,0,19,11,1,,0,,,,,,,,,,,
1996,COL,1995-11-28,A,New York Islanders,7,3,W,,40,12,3,,1,28,28,1,,0,,,,,,,,,,,
1997,COL,1996-11-30,H,New Jersey Devils,2,1,W,,20,16,1,,0,31,14,0,,0,,,,,,,,,,,
