year,team,date_game,game_location,opp_name,goals,opp_goals,game_outcome,overtimes,shots,pen_min,goals_pp,chances_pp,goals_sh,shots_against,pen_min_opp,goals_against_pp,opp_chances_pp,goals_against_sh,corsi_for,corsi_against,corsi_pct,fenwick_for,fenwick_against,fenwick_pct,faceoff_wins,faceoff_losses,faceoff_percentage,zs_offense_pct,pdo
2008,ANA,2007-11-05,H,Dallas Stars,0,5,L,,19,15,0,,0,24,17,2,,0,,,,,,,,,,,
2013,ANA,2013-02-01,H,Minnesota Wild,3,1,W,,31,2,1,,0,27,4,0,,0,57,41,58.2,38,30,55.9,21,26,44.7,56.3,103.1
2013,ANA,2013-02-02,H,Los Angeles Kings,7,4,W,,25,13,3,,0,34,13,2,,0,29,56,34.1,23,42,35.4,26,23,53.1,47.6,114.8
2018,ANA,2017-10-07,H,Philadelphia Flyers,2,3,L,OT,23,12,0,2,1,37,6,0,5,0,42,40,51.2,31,31,50.0,20,22,47.6,59.1,94.0
2018,ANA,2017-10-09,H,Calgary Flames,0,2,L,,43,13,0,5,0,29,15,1,4,0,56,54,50.9,46,40,53.5,17,18,48.6,52.6,95.7
2012,ANA,2011-10-21,H,Dallas Stars,1,3,L,,36,4,1,,0,19,10,0,,0,56,35,61.5,40,26,60.6,20,25,44.4,75.4,82.4
2012,ANA,2011-10-23,H,Phoenix Coyotes,4,5,L,,33,11,0,,0,35,13,0,,0,37,42,46.8,30,37,44.8,21,23,47.7,43.9,98.9
2014,ANA,2013-10-10,H,New York Rangers,6,0,W,,37,16,0,,0,34,34,,,,37,45,45.1,31,33,48.4,30,21,58.8,43.8,123.1
2009,ANA,2008-10-24,A,Ottawa Senators,4,3,W,,32,19,1,,0,30,9,2,,0,35,36,49.3,28,30,48.3,22,16,57.9,71.2,109.4
2009,ANA,2008-10-25,A,Montreal Canadiens,6,4,W,,25,21,2,,1,51,15,1,,0,38,51,42.7,27,44,38.0,23,33,41.1,43.3,108.6
2019,ANA,2018-10-03,A,San Jose Sharks,5,2,W,,15,6,2,3,0,33,6,0,3,1,32,67,32.3,19,51,27.1,24,30,44.4,46.3,119.9
2016,ANA,2015-10-16,H,Colorado Avalanche,0,3,L,,35,8,0,5,0,25,14,0,2,0,76,39,66.1,41,29,58.6,28,25,52.8,65.8,87.0
2011,ANA,2010-10-21,A,Philadelphia Flyers,3,2,W,,22,15,0,,0,42,13,0,,0,31,72,30.1,25,50,33.3,31,23,57.4,42.3,112.7
2011,ANA,2010-10-23,A,Detroit Red Wings,4,5,L,,25,6,0,,0,41,2,1,,0,44,64,40.7,33,47,41.3,23,29,44.2,37.1,105.9
2007,ANA,2006-11-12,H,Minnesota Wild,3,2,W,,38,2,1,,0,26,10,0,,0,,,,,,,,,,,
2007,ANA,2006-11-15,H,Philadelphia Flyers,4,7,L,,41,17,2,,0,16,21,3,,0,,,,,,,,,,,
2015,ANA,2014-10-19,H,St. Louis Blues,3,0,W,,25,4,2,,0,28,6,,,,39,48,44.8,30,36,45.5,34,17,66.7,69.0,104.5
2015,ANA,2014-10-22,H,Buffalo Sabres,4,1,W,,34,9,0,,0,23,23,0,,0,55,45,55.0,42,31,57.5,30,17,63.8,56.2,108.8
2017,ANA,2016-10-16,A,New York Islanders,2,3,L,OT,26,10,0,4,0,30,10,0,4,0,34,44,43.6,23,34,40.4,23,20,53.5,49.7,98.5
2017,ANA,2016-10-18,A,New Jersey Devils,1,2,L,,24,19,1,4,0,28,13,2,7,0,25,28,47.2,18,21,46.2,20,21,48.8,57.7,100.0
