year,team,date_game,game_location,opp_name,goals,opp_goals,game_outcome,overtimes,shots,pen_min,goals_pp,chances_pp,goals_sh,shots_against,pen_min_opp,goals_against_pp,opp_chances_pp,goals_against_sh,corsi_for,corsi_against,corsi_pct,fenwick_for,fenwick_against,fenwick_pct,faceoff_wins,faceoff_losses,faceoff_percentage,zs_offense_pct,pdo
1948,TOR,1948-01-03,H,New York Rangers,5,5,T,,0,28,1,,0,0,18,0,,0,,,,,,,,,,,
1947,TOR,1947-01-04,H,New York Rangers,0,2,L,,0,16,0,,0,0,10,0,,0,,,,,,,,,,,
1947,TOR,1947-01-08,H,Chicago Black Hawks,10,4,W,,0,6,0,,0,0,6,0,,0,,,,,,,,,,,
1945,TOR,1945-02-03,H,Boston Bruins,2,4,L,,0,8,0,,0,0,4,0,,0,,,,,,,,,,,
1945,TOR,1945-02-04,A,Chicago Black Hawks,4,3,W,,0,6,3,,0,0,8,1,,0,,,,,,,,,,,
1943,TOR,1943-02-20,H,Boston Bruins,4,2,W,,0,10,2,,0,0,20,2,,0,,,,,,,,,,,
1943,TOR,1943-02-21,A,Chicago Black Hawks,0,5,L,,0,8,0,,0,0,18,1,,0,,,,,,,,,,,
1943,TOR,1943-02-27,H,Chicago Black Hawks,1,4,L,,0,20,0,,0,0,20,0,,0,,,,,,,,,,,
1946,TOR,1946-01-26,H,Chicago Black Hawks,6,5,W,,0,2,0,,0,0,4,0,,0,,,,,,,,,,,
1946,TOR,1946-02-02,H,Boston Bruins,3,5,L,,0,6,0,,0,0,6,1,,0,,,,,,,,,,,
1941,TOR,1941-03-06,A,Montreal Canadiens,3,4,L,,0,10,1,,0,0,8,2,,0,,,,,,,,,,,
1941,TOR,1941-03-08,H,New York Americans,6,1,W,,0,11,0,,0,0,7,0,,0,,,,,,,,,,,
1939,TOR,1939-03-18,H,New York Rangers,2,1,W,,0,10,1,,0,0,10,0,,0,,,,,,,,,,,
1939,TOR,1939-03-19,A,New York Rangers,2,6,L,,0,2,0,,0,0,2,0,,0,,,,,,,,,,,
1940,TOR,1940-03-09,H,Chicago Black Hawks,5,2,W,,0,21,3,,0,0,31,1,,0,,,,,,,,,,,
1940,TOR,1940-03-10,A,Chicago Black Hawks,1,2,L,,0,36,0,,0,0,32,0,,0,,,,,,,,,,,
1938,TOR,1938-04-07,H,Chicago Black Hawks,5,1,W,,0,14,0,,0,0,15,1,,0,,,,,,,,,,,
1938,TOR,1938-04-10,A,Chicago Black Hawks,1,2,L,,0,15,1,,0,0,12,0,,0,,,,,,,,,,,
1936,TOR,1936-03-31,A,New York Americans,0,1,L,,0,8,0,,0,0,6,0,,0,,,,,,,,,,,
1936,TOR,1936-04-02,H,New York Americans,3,1,W,,0,6,0,,0,0,2,0,,0,,,,,,,,,,,
1937,TOR,1937-03-23,H,New York Rangers,0,3,L,,0,19,0,,0,0,20,1,,0,,,,,,,,,,,
1937,TOR,1937-03-25,A,New York Rangers,1,2,L,OT,0,4,0,,0,0,2,0,,0,,,,,,,,,,,
1944,TOR,1944-02-19,H,Boston Bruins,10,4,W,,0,4,2,,1,0,6,0,,1,,,,,,,,,,,
1944,TOR,1944-02-20,A,Chicago Black Hawks,0,0,T,,0,0,0,,0,0,0,0,,0,,,,,,,,,,,
1944,TOR,1944-02-24,A,Montreal Canadiens,1,3,L,,0,4,0,,0,0,8,0,,1,,,,,,,,,,,
1942,TOR,1942-03-03,A,Boston Bruins,3,5,L,,0,4,1,,0,0,18,2,,0,,,,,,,,,,,
1942,TOR,1942-03-05,H,Montreal Canadiens,2,5,L,,0,4,1,,0,0,12,1,,0,,,,,,,,,,,
1951,TOR,1950-12-03,A,Chicago Black Hawks,3,3,T,,0,12,0,,0,0,12,2,,0,,,,,,,,,,,
1951,TOR,1950-12-06,H,Montreal Canadiens,3,1,W,,0,6,0,,0,0,6,0,,0,,,,,,,,,,,
1959,TOR,1958-10-26,A,New York Rangers,2,3,L,,0,11,2,,0,0,17,1,,0,,,,,,,,,,,
1959,TOR,1958-10-29,H,Montreal Canadiens,0,5,L,,0,12,0,,0,0,8,2,,0,,,,,,,,,,,
1957,TOR,1956-11-08,A,Chicago Black Hawks,2,5,L,,0,8,0,,0,0,4,1,,0,,,,,,,,,,,
1957,TOR,1956-11-10,H,Chicago Black Hawks,4,1,W,,0,12,0,,0,0,20,0,,0,,,,,,,,,,,
1960,TOR,1959-10-21,A,New York Rangers,3,2,W,,18,18,1,,1,41,15,0,,0,,,,,,,,,,,
1960,TOR,1959-10-24,H,New York Rangers,1,1,T,,28,2,0,,0,34,2,0,,0,,,,,,,,,,,
1960,TOR,1959-10-28,H,Montreal Canadiens,1,1,T,,28,8,0,,0,25,30,0,,0,,,,,,,,,,,
1955,TOR,1954-11-17,H,Montreal Canadiens,5,2,W,,0,12,0,,0,0,16,0,,0,,,,,,,,,,,
1955,TOR,1954-11-18,A,Montreal Canadiens,4,5,L,,0,10,0,,0,0,6,1,,0,,,,,,,,,,,
1958,TOR,1957-11-02,H,Chicago Black Hawks,3,3,T,,0,10,1,,1,0,12,1,,0,,,,,,,,,,,
1958,TOR,1957-11-06,H,New York Rangers,2,4,L,,0,6,1,,0,0,6,1,,0,,,,,,,,,,,
1953,TOR,1952-11-23,A,Boston Bruins,5,6,L,,0,11,0,,0,0,9,2,,0,,,,,,,,,,,
1953,TOR,1952-11-26,A,New York Rangers,2,4,L,,0,20,0,,1,0,6,1,,0,,,,,,,,,,,
1953,TOR,1952-11-27,A,Chicago Black Hawks,3,3,T,,0,12,1,,0,0,8,1,,0,,,,,,,,,,,
1956,TOR,1955-11-12,H,Boston Bruins,2,3,L,,0,16,1,,0,0,16,0,,0,,,,,,,,,,,
1956,TOR,1955-11-13,A,New York Rangers,1,4,L,,0,14,0,,0,0,4,0,,0,,,,,,,,,,,
1954,TOR,1953-11-19,A,Montreal Canadiens,0,1,L,,0,8,0,,0,0,8,0,,0,,,,,,,,,,,
1954,TOR,1953-11-21,H,New York Rangers,1,0,W,,0,6,0,,0,0,8,0,,0,,,,,,,,,,,
1954,TOR,1953-11-22,A,Chicago Black Hawks,5,1,W,,0,8,0,,0,0,6,1,,0,,,,,,,,,,,
1949,TOR,1948-12-25,H,Detroit Red Wings,2,1,W,,0,10,0,,0,0,2,0,,0,,,,,,,,,,,
1949,TOR,1948-12-30,A,Montreal Canadiens,2,3,L,,0,6,2,,0,0,6,2,,0,,,,,,,,,,,
1952,TOR,1951-12-02,A,Detroit Red Wings,2,1,W,,0,24,0,,0,0,29,1,,0,,,,,,,,,,,
1952,TOR,1951-12-05,H,Detroit Red Wings,2,2,T,,0,10,1,,0,0,8,0,,0,,,,,,,,,,,
1950,TOR,1949-12-11,A,Boston Bruins,0,2,L,,0,18,0,,0,0,14,1,,0,,,,,,,,,,,
1950,TOR,1949-12-14,H,Montreal Canadiens,2,2,T,,0,6,0,,0,0,6,0,,0,,,,,,,,,,,
1948,TOR,1948-01-10,H,Chicago Black Hawks,6,4,W,,0,10,1,,0,0,6,0,,0,,,,,,,,,,,
1948,TOR,1948-01-11,A,Detroit Red Wings,2,2,T,,0,12,1,,0,0,10,1,,0,,,,,,,,,,,
1947,TOR,1947-01-11,H,Boston Bruins,4,3,W,,0,4,0,,0,0,12,1,,0,,,,,,,,,,,
1947,TOR,1947-01-12,A,New York Rangers,2,3,L,,0,10,0,,0,0,12,0,,0,,,,,,,,,,,
1945,TOR,1945-02-06,A,Boston Bruins,5,1,W,,0,4,1,,0,0,4,0,,0,,,,,,,,,,,
1945,TOR,1945-02-10,H,Chicago Black Hawks,1,2,L,,0,2,0,,0,0,2,0,,0,,,,,,,,,,,
1943,TOR,1943-02-28,A,Montreal Canadiens,4,2,W,,0,8,0,,0,0,6,0,,0,,,,,,,,,,,
1943,TOR,1943-03-02,H,New York Rangers,0,4,L,,0,2,0,,0,0,0,0,,0,,,,,,,,,,,
1946,TOR,1946-02-03,A,New York Rangers,6,6,T,,0,0,0,,0,0,2,0,,0,,,,,,,,,,,
1946,TOR,1946-02-06,A,Boston Bruins,3,3,T,,0,2,0,,0,0,2,0,,0,,,,,,,,,,,
1946,TOR,1946-02-09,H,Detroit Red Wings,4,1,W,,0,0,0,,0,0,2,0,,0,,,,,,,,,,,
1941,TOR,1941-03-09,A,New York Rangers,5,8,L,,0,6,1,,0,0,8,0,,0,,,,,,,,,,,
1941,TOR,1941-03-11,A,Boston Bruins,2,3,L,,0,9,1,,0,0,11,1,,0,,,,,,,,,,,
1941,TOR,1941-03-15,H,Chicago Black Hawks,7,1,W,,0,10,1,,0,0,20,0,,0,,,,,,,,,,,
1939,TOR,1939-03-21,H,New York Americans,4,0,W,,0,8,1,,0,0,20,0,,0,,,,,,,,,,,
1939,TOR,1939-03-23,A,New York Americans,2,0,W,,0,10,0,,0,0,20,0,,0,,,,,,,,,,,
1940,TOR,1940-03-14,A,Montreal Canadiens,8,4,W,,0,4,2,,0,0,4,2,,0,,,,,,,,,,,
1940,TOR,1940-03-16,H,New York Americans,8,6,W,,0,10,1,,0,0,14,0,,0,,,,,,,,,,,
1938,TOR,1938-04-12,A,Chicago Black Hawks,1,4,L,,0,6,0,,0,0,4,0,,0,,,,,,,,,,,
1936,TOR,1936-04-02,H,New York Americans,3,1,W,,0,6,0,,0,0,2,0,,0,,,,,,,,,,,
1936,TOR,1936-04-05,A,Detroit Red Wings,1,3,L,,0,4,0,,0,0,2,0,,1,,,,,,,,,,,
1936,TOR,1936-04-07,A,Detroit Red Wings,4,9,L,,0,8,0,,0,0,4,2,,0,,,,,,,,,,,
1944,TOR,1944-02-26,H,Chicago Black Hawks,2,3,L,,0,8,2,,0,0,6,0,,0,,,,,,,,,,,
1944,TOR,1944-02-29,A,Boston Bruins,7,3,W,,0,4,1,,0,0,8,0,,0,,,,,,,,,,,
1942,TOR,1942-03-07,H,New York Rangers,4,2,W,,0,4,0,,0,0,6,1,,0,,,,,,,,,,,
1942,TOR,1942-03-08,A,New York Rangers,0,2,L,,0,2,0,,0,0,14,0,,0,,,,,,,,,,,
1951,TOR,1950-12-09,H,Boston Bruins,8,1,W,,0,14,4,,0,0,16,1,,0,,,,,,,,,,,
1951,TOR,1950-12-10,A,Detroit Red Wings,2,3,L,,0,11,0,,0,0,11,0,,0,,,,,,,,,,,
1959,TOR,1958-11-01,H,New York Rangers,4,3,W,,0,14,0,,0,0,12,1,,1,,,,,,,,,,,
1959,TOR,1958-11-02,A,Boston Bruins,0,2,L,,0,8,0,,0,0,4,0,,0,,,,,,,,,,,
1957,TOR,1956-11-15,A,Detroit Red Wings,2,4,L,,0,6,0,,0,0,2,1,,0,,,,,,,,,,,
1957,TOR,1956-11-17,H,Chicago Black Hawks,3,6,L,,0,10,1,,0,0,12,2,,0,,,,,,,,,,,
1960,TOR,1959-10-31,H,Boston Bruins,4,3,W,,33,9,1,,1,29,13,0,,0,,,,,,,,,,,
1960,TOR,1959-11-01,A,Boston Bruins,3,6,L,,29,14,1,,0,40,35,2,,0,,,,,,,,,,,
1955,TOR,1954-11-20,H,Boston Bruins,0,1,L,,0,8,0,,0,0,12,0,,0,,,,,,,,,,,
1955,TOR,1954-11-21,A,New York Rangers,2,2,T,,0,10,0,,0,0,6,1,,0,,,,,,,,,,,
1958,TOR,1957-11-07,A,Boston Bruins,5,3,W,,0,16,0,,0,0,12,0,,0,,,,,,,,,,,
1958,TOR,1957-11-09,H,Detroit Red Wings,3,3,T,,0,11,0,,0,0,11,0,,0,,,,,,,,,,,
1953,TOR,1952-11-29,H,Detroit Red Wings,1,3,L,,0,6,0,,0,0,4,1,,0,,,,,,,,,,,
1953,TOR,1952-11-30,A,Detroit Red Wings,1,4,L,,0,8,0,,0,0,4,0,,0,,,,,,,,,,,
1956,TOR,1955-11-16,H,Montreal Canadiens,2,3,L,,0,22,1,,0,0,15,0,,0,,,,,,,,,,,
1956,TOR,1955-11-19,H,Boston Bruins,3,2,W,,0,18,2,,0,0,18,0,,0,,,,,,,,,,,
1954,TOR,1953-11-22,A,Chicago Black Hawks,5,1,W,,0,8,0,,0,0,6,1,,0,,,,,,,,,,,
1954,TOR,1953-11-26,A,Detroit Red Wings,0,2,L,,0,13,0,,0,0,13,0,,0,,,,,,,,,,,
1954,TOR,1953-11-28,H,Montreal Canadiens,3,1,W,,0,16,2,,0,0,12,0,,0,,,,,,,,,,,
1949,TOR,1949-01-01,H,Montreal Canadiens,5,3,W,,0,18,2,,0,0,20,2,,0,,,,,,,,,,,
1952,TOR,1951-12-08,H,Chicago Black Hawks,3,1,W,,0,15,0,,0,0,15,0,,0,,,,,,,,,,,
1952,TOR,1951-12-09,A,New York Rangers,2,7,L,,0,2,1,,0,0,6,0,,1,,,,,,,,,,,
1950,TOR,1949-12-15,A,Montreal Canadiens,1,4,L,,0,8,0,,0,0,6,1,,1,,,,,,,,,,,
1950,TOR,1949-12-17,H,Chicago Black Hawks,1,7,L,,0,8,1,,0,0,8,2,,0,,,,,,,,,,,
1948,TOR,1948-01-15,A,Montreal Canadiens,4,8,L,,0,17,2,,0,0,29,4,,2,,,,,,,,,,,
1948,TOR,1948-01-17,H,Boston Bruins,4,1,W,,0,9,0,,0,0,17,0,,0,,,,,,,,,,,
1947,TOR,1947-01-15,H,Montreal Canadiens,2,1,W,,0,8,1,,0,0,6,0,,0,,,,,,,,,,,
1947,TOR,1947-01-16,A,Montreal Canadiens,1,1,T,,0,18,1,,0,0,22,0,,0,,,,,,,,,,,
1945,TOR,1945-02-11,A,Chicago Black Hawks,1,2,L,,0,8,1,,0,0,4,0,,0,,,,,,,,,,,
1945,TOR,1945-02-17,H,Montreal Canadiens,3,4,L,,0,4,0,,0,0,4,0,,0,,,,,,,,,,,
1943,TOR,1943-03-06,H,Montreal Canadiens,2,2,T,,0,4,1,,0,0,6,0,,0,,,,,,,,,,,
1943,TOR,1943-03-07,A,New York Rangers,5,5,T,,0,8,1,,0,0,8,2,,0,,,,,,,,,,,
1946,TOR,1946-02-10,A,Detroit Red Wings,2,2,T,,0,4,0,,0,0,4,1,,0,,,,,,,,,,,
1946,TOR,1946-02-16,H,Montreal Canadiens,2,4,L,,0,6,1,,0,0,8,2,,0,,,,,,,,,,,
1941,TOR,1941-03-16,A,Chicago Black Hawks,3,0,W,,0,8,1,,0,0,12,0,,0,,,,,,,,,,,
1941,TOR,1941-03-20,A,Boston Bruins,0,3,L,,0,11,0,,0,0,13,0,,0,,,,,,,,,,,
1939,TOR,1939-03-23,A,New York Americans,2,0,W,,0,10,0,,0,0,20,0,,0,,,,,,,,,,,
1939,TOR,1939-03-28,H,Detroit Red Wings,4,1,W,,0,10,3,,0,0,6,1,,0,,,,,,,,,,,
1939,TOR,1939-03-30,A,Detroit Red Wings,1,3,L,,0,12,1,,0,0,12,1,,0,,,,,,,,,,,
1940,TOR,1940-03-17,A,New York Americans,2,5,L,,0,7,0,,0,0,11,0,,0,,,,,,,,,,,
1940,TOR,1940-03-19,H,Chicago Black Hawks,3,2,W,OT,0,15,0,,0,0,20,0,,1,,,,,,,,,,,
1936,TOR,1936-04-09,H,Detroit Red Wings,4,3,W,OT,0,4,0,,0,0,4,0,,0,,,,,,,,,,,
1936,TOR,1936-04-11,H,Detroit Red Wings,2,3,L,,0,10,0,,0,0,4,0,,0,,,,,,,,,,,
1944,TOR,1944-03-04,H,Montreal Canadiens,2,5,L,,0,20,1,,0,0,20,0,,0,,,,,,,,,,,
1944,TOR,1944-03-05,A,Montreal Canadiens,3,8,L,,0,4,1,,0,0,10,1,,0,,,,,,,,,,,
1942,TOR,1942-03-14,H,Boston Bruins,6,4,W,,0,4,2,,0,0,8,0,,0,,,,,,,,,,,
1942,TOR,1942-03-15,A,Brooklyn Americans,3,6,L,,0,8,1,,0,0,6,1,,0,,,,,,,,,,,
1951,TOR,1950-12-13,H,Detroit Red Wings,3,4,L,,0,12,1,,0,0,8,1,,0,,,,,,,,,,,
1951,TOR,1950-12-14,A,Chicago Black Hawks,7,1,W,,0,10,0,,0,0,12,0,,0,,,,,,,,,,,
1959,TOR,1958-11-08,H,Boston Bruins,5,3,W,,0,19,0,,0,0,37,1,,0,,,,,,,,,,,
1959,TOR,1958-11-09,A,Detroit Red Wings,2,0,W,,0,4,0,,0,0,6,0,,0,,,,,,,,,,,
1957,TOR,1956-11-18,A,Boston Bruins,3,4,L,,0,8,2,,0,0,10,1,,0,,,,,,,,,,,
1957,TOR,1956-11-21,A,New York Rangers,3,3,T,,0,14,0,,1,0,10,1,,0,,,,,,,,,,,
1960,TOR,1959-11-04,H,New York Rangers,4,1,W,,33,14,0,,0,29,12,0,,0,,,,,,,,,,,
1960,TOR,1959-11-07,H,Detroit Red Wings,2,2,T,,26,6,1,,0,35,10,1,,0,,,,,,,,,,,
1955,TOR,1954-11-25,A,Detroit Red Wings,0,2,L,,0,13,0,,0,0,13,0,,0,,,,,,,,,,,
1955,TOR,1954-11-25,A,Detroit Red Wings,0,2,L,,0,13,0,,0,0,13,0,,0,,,,,,,,,,,
1955,TOR,1954-11-27,H,New York Rangers,3,1,W,,0,15,1,,0,0,13,0,,0,,,,,,,,,,,
1962,TOR,1961-10-12,A,Detroit Red Wings,4,2,W,,35,14,1,,0,27,16,0,,0,,,,,,,,,,,
1961,TOR,1960-10-06,A,Montreal Canadiens,0,5,L,,19,13,0,,0,35,10,2,,0,,,,,,,,,,,
1958,TOR,1957-11-10,A,Chicago Black Hawks,1,3,L,,0,12,1,,0,0,10,1,,0,,,,,,,,,,,
1958,TOR,1957-11-13,H,Montreal Canadiens,2,4,L,,0,10,1,,0,0,10,1,,0,,,,,,,,,,,
1953,TOR,1952-12-04,A,Montreal Canadiens,2,1,W,,0,15,0,,0,0,15,0,,0,,,,,,,,,,,
1953,TOR,1952-12-06,H,New York Rangers,2,2,T,,0,20,1,,0,0,12,0,,0,,,,,,,,,,,
1956,TOR,1955-11-20,A,Boston Bruins,1,1,T,,0,16,0,,0,0,18,1,,0,,,,,,,,,,,
1956,TOR,1955-11-20,A,Boston Bruins,1,1,T,,0,16,0,,0,0,18,1,,0,,,,,,,,,,,
1956,TOR,1955-11-24,A,Chicago Black Hawks,2,3,L,,0,6,0,,0,0,10,2,,0,,,,,,,,,,,
1954,TOR,1953-11-29,A,Boston Bruins,1,2,L,,0,6,0,,0,0,10,0,,0,,,,,,,,,,,
1954,TOR,1953-12-03,A,Montreal Canadiens,1,5,L,,0,17,0,,0,0,13,1,,0,,,,,,,,,,,
1949,TOR,1949-01-02,A,New York Rangers,2,4,L,,0,6,0,,0,0,14,1,,0,,,,,,,,,,,
1949,TOR,1949-01-05,H,Boston Bruins,4,0,W,,0,4,0,,0,0,6,0,,0,,,,,,,,,,,
1952,TOR,1951-12-13,A,Detroit Red Wings,1,3,L,,0,14,0,,0,0,10,1,,0,,,,,,,,,,,
1952,TOR,1951-12-15,H,New York Rangers,4,1,W,,0,10,1,,1,0,10,1,,0,,,,,,,,,,,
1950,TOR,1949-12-18,A,New York Rangers,2,0,W,,0,10,0,,0,0,8,0,,0,,,,,,,,,,,
1950,TOR,1949-12-21,A,Detroit Red Wings,1,7,L,,0,8,0,,0,0,0,2,,0,,,,,,,,,,,
1948,TOR,1948-01-18,A,New York Rangers,2,2,T,,0,6,0,,0,0,4,0,,0,,,,,,,,,,,
1948,TOR,1948-01-21,A,Boston Bruins,1,2,L,,0,10,1,,0,0,8,1,,0,,,,,,,,,,,
1947,TOR,1947-01-18,H,Detroit Red Wings,7,4,W,,0,10,2,,0,0,8,2,,0,,,,,,,,,,,
1947,TOR,1947-01-19,A,Boston Bruins,2,3,L,,0,8,1,,0,0,6,1,,0,,,,,,,,,,,
1945,TOR,1945-02-18,A,Detroit Red Wings,1,6,L,,0,6,0,,0,0,4,0,,0,,,,,,,,,,,
1945,TOR,1945-02-18,A,Detroit Red Wings,1,6,L,,0,6,0,,0,0,4,0,,0,,,,,,,,,,,
1945,TOR,1945-02-24,H,New York Rangers,4,4,T,,0,6,1,,0,0,10,0,,0,,,,,,,,,,,
1943,TOR,1943-03-09,A,Boston Bruins,5,5,T,,0,8,1,,0,0,6,0,,0,,,,,,,,,,,
1943,TOR,1943-03-11,A,Detroit Red Wings,1,2,L,,0,6,0,,0,0,6,0,,0,,,,,,,,,,,
1946,TOR,1946-02-23,H,Boston Bruins,7,2,W,,0,6,0,,0,0,4,0,,0,,,,,,,,,,,
1946,TOR,1946-02-23,H,Boston Bruins,7,2,W,,0,6,0,,0,0,4,0,,0,,,,,,,,,,,
1946,TOR,1946-02-24,A,Montreal Canadiens,2,6,L,,0,6,0,,0,0,10,0,,1,,,,,,,,,,,
1941,TOR,1941-03-22,A,Boston Bruins,5,3,W,,0,6,1,,0,0,4,0,,0,,,,,,,,,,,
1941,TOR,1941-03-25,H,Boston Bruins,7,2,W,,0,7,2,,0,0,10,1,,0,,,,,,,,,,,
1939,TOR,1939-04-01,H,Detroit Red Wings,5,4,W,OT,0,8,1,,0,0,10,1,,0,,,,,,,,,,,
1939,TOR,1939-04-01,H,Detroit Red Wings,5,4,W,OT,0,8,1,,0,0,10,1,,0,,,,,,,,,,,
1939,TOR,1939-04-06,A,Boston Bruins,1,2,L,,0,14,0,,0,0,10,0,,0,,,,,,,,,,,
1940,TOR,1940-03-21,A,Chicago Black Hawks,2,1,W,,0,14,0,,0,0,6,1,,0,,,,,,,,,,,
1940,TOR,1940-03-21,A,Chicago Black Hawks,2,1,W,,0,14,0,,0,0,6,1,,0,,,,,,,,,,,
1940,TOR,1940-03-26,H,Detroit Red Wings,2,1,W,,0,11,1,,0,0,13,0,,0,,,,,,,,,,,
1944,TOR,1944-03-09,A,New York Rangers,8,0,W,,0,2,0,,0,0,4,0,,0,,,,,,,,,,,
1944,TOR,1944-03-11,H,New York Rangers,5,0,W,,0,2,0,,0,0,8,0,,0,,,,,,,,,,,
1942,TOR,1942-03-19,A,Montreal Canadiens,3,7,L,,0,2,0,,0,0,0,0,,0,,,,,,,,,,,
1942,TOR,1942-03-21,H,New York Rangers,3,1,W,,0,6,0,,0,0,6,0,,0,,,,,,,,,,,
1951,TOR,1950-12-16,H,Chicago Black Hawks,2,3,L,,0,6,2,,0,0,6,1,,0,,,,,,,,,,,
1951,TOR,1950-12-17,A,Boston Bruins,4,2,W,,0,8,0,,0,0,8,0,,0,,,,,,,,,,,
1959,TOR,1958-11-12,H,Montreal Canadiens,1,4,L,,0,6,0,,0,0,6,2,,0,,,,,,,,,,,
1959,TOR,1958-11-15,H,Detroit Red Wings,1,4,L,,0,4,0,,0,0,2,0,,0,,,,,,,,,,,
1957,TOR,1956-11-22,A,Detroit Red Wings,2,2,T,,0,6,1,,0,0,4,0,,0,,,,,,,,,,,
1957,TOR,1956-11-24,H,Boston Bruins,2,3,L,,0,12,2,,0,0,14,0,,0,,,,,,,,,,,
1960,TOR,1959-11-10,A,Chicago Black Hawks,3,1,W,,29,7,0,,0,28,9,0,,0,,,,,,,,,,,
1960,TOR,1959-11-12,A,Montreal Canadiens,0,3,L,,33,6,0,,0,40,6,0,,0,,,,,,,,,,,
1955,TOR,1954-11-28,A,Chicago Black Hawks,1,1,T,,0,8,0,,0,0,22,1,,0,,,,,,,,,,,
1955,TOR,1954-12-01,H,Boston Bruins,6,0,W,,0,10,1,,1,0,10,0,,0,,,,,,,,,,,
1962,TOR,1961-10-14,H,Boston Bruins,3,2,W,,28,12,0,,0,25,14,1,,0,,,,,,,,,,,
1962,TOR,1961-10-15,A,New York Rangers,1,2,L,,44,6,1,,0,28,8,1,,0,,,,,,,,,,,
1961,TOR,1960-10-08,H,New York Rangers,2,5,L,,32,8,1,,0,36,10,1,,0,,,,,,,,,,,
1961,TOR,1960-10-09,A,Detroit Red Wings,3,3,T,,28,22,1,,0,28,14,1,,0,,,,,,,,,,,
1958,TOR,1957-11-16,H,Boston Bruins,2,4,L,,0,36,1,,0,0,36,1,,0,,,,,,,,,,,
1958,TOR,1957-11-17,A,Boston Bruins,2,2,T,,0,15,1,,0,0,13,0,,0,,,,,,,,,,,
1953,TOR,1952-12-07,A,Chicago Black Hawks,2,0,W,,0,12,1,,0,0,14,0,,0,,,,,,,,,,,
1953,TOR,1952-12-10,H,Montreal Canadiens,1,2,L,,0,6,1,,0,0,11,1,,0,,,,,,,,,,,
1956,TOR,1955-11-26,H,Chicago Black Hawks,7,4,W,,0,18,2,,2,0,33,0,,0,,,,,,,,,,,
1956,TOR,1955-11-27,A,Detroit Red Wings,2,1,W,,0,10,0,,0,0,6,1,,0,,,,,,,,,,,
1954,TOR,1953-12-05,H,Detroit Red Wings,3,0,W,,0,14,1,,0,0,14,0,,0,,,,,,,,,,,
1954,TOR,1953-12-06,A,New York Rangers,3,3,T,,0,12,0,,0,0,12,2,,0,,,,,,,,,,,
1949,TOR,1949-01-08,H,Chicago Black Hawks,3,3,T,,0,14,0,,2,0,12,2,,0,,,,,,,,,,,
1949,TOR,1949-01-09,A,Detroit Red Wings,2,2,T,,0,8,0,,1,0,6,0,,0,,,,,,,,,,,
1952,TOR,1951-12-16,A,Chicago Black Hawks,3,4,L,,0,2,0,,0,0,6,0,,0,,,,,,,,,,,
1952,TOR,1951-12-20,A,Montreal Canadiens,1,4,L,,0,18,0,,0,0,6,2,,0,,,,,,,,,,,
1950,TOR,1949-12-24,H,Boston Bruins,4,8,L,,0,10,1,,0,0,12,0,,0,,,,,,,,,,,
1950,TOR,1949-12-25,A,New York Rangers,1,3,L,,0,13,0,,0,0,11,0,,0,,,,,,,,,,,
1948,TOR,1948-01-24,H,Chicago Black Hawks,2,1,W,,0,4,0,,0,0,2,0,,0,,,,,,,,,,,
1948,TOR,1948-01-25,A,Chicago Black Hawks,4,4,T,,0,6,0,,0,0,6,1,,0,,,,,,,,,,,
1947,TOR,1947-01-25,H,New York Rangers,0,1,L,,0,2,0,,0,0,0,0,,0,,,,,,,,,,,
1947,TOR,1947-01-26,A,Chicago Black Hawks,6,6,T,,0,8,1,,0,0,10,3,,0,,,,,,,,,,,
1945,TOR,1945-02-25,A,Montreal Canadiens,2,5,L,,0,34,1,,0,0,36,2,,0,,,,,,,,,,,
1945,TOR,1945-02-27,H,Chicago Black Hawks,3,3,T,,0,2,0,,0,0,2,0,,0,,,,,,,,,,,
1943,TOR,1943-03-13,H,Detroit Red Wings,3,1,W,,0,8,0,,0,0,8,0,,0,,,,,,,,,,,
1943,TOR,1943-03-14,A,Detroit Red Wings,5,3,W,,0,6,1,,0,0,6,0,,0,,,,,,,,,,,
1946,TOR,1946-02-27,H,New York Rangers,4,6,L,,0,2,0,,0,0,2,0,,0,,,,,,,,,,,
1946,TOR,1946-03-02,H,Chicago Black Hawks,9,4,W,,0,4,1,,0,0,8,1,,0,,,,,,,,,,,
1941,TOR,1941-03-27,H,Boston Bruins,1,2,L,,0,4,0,,0,0,6,0,,0,,,,,,,,,,,
1941,TOR,1941-03-29,A,Boston Bruins,2,1,W,OT,0,10,0,,0,0,8,0,,0,,,,,,,,,,,
1939,TOR,1939-04-09,A,Boston Bruins,3,2,W,OT,0,6,0,,0,0,4,0,,0,,,,,,,,,,,
1939,TOR,1939-04-11,H,Boston Bruins,1,3,L,,0,2,0,,0,0,6,0,,0,,,,,,,,,,,
1940,TOR,1940-03-28,A,Detroit Red Wings,3,1,W,,0,48,0,,0,0,39,0,,0,,,,,,,,,,,
1940,TOR,1940-03-28,A,Detroit Red Wings,3,1,W,,0,48,0,,0,0,39,0,,0,,,,,,,,,,,
1940,TOR,1940-04-02,A,New York Rangers,1,2,L,OT,0,8,0,,0,0,6,1,,0,,,,,,,,,,,
1944,TOR,1944-03-12,A,Detroit Red Wings,1,4,L,,0,9,1,,0,0,11,0,,0,,,,,,,,,,,
1944,TOR,1944-03-18,H,Boston Bruins,10,2,W,,0,2,0,,0,0,4,0,,0,,,,,,,,,,,
