year,team,date_game,game_location,opp_name,goals,opp_goals,game_outcome,overtimes,shots,pen_min,goals_pp,chances_pp,goals_sh,shots_against,pen_min_opp,goals_against_pp,opp_chances_pp,goals_against_sh,corsi_for,corsi_against,corsi_pct,fenwick_for,fenwick_against,fenwick_pct,faceoff_wins,faceoff_losses,faceoff_percentage,zs_offense_pct,pdo
1987,VAN,1986-10-18,A,Minnesota North Stars,1,4,L,,27,36,0,,0,38,32,2,,1,,,,,,,,,,,
1972,VAN,1971-11-14,A,New York Rangers,1,6,L,,16,24,0,,0,52,24,2,,0,,,,,,,,,,,
1972,VAN,1971-11-17,A,Chicago Black Hawks,0,3,L,,18,14,0,,0,30,4,0,,0,,,,,,,,,,,
1986,VAN,1985-10-20,A,New York Rangers,3,4,L,,23,12,1,,0,27,12,1,,0,,,,,,,,,,,
1986,VAN,1985-10-22,A,New York Islanders,2,2,T,OT,36,12,1,,0,23,12,0,,0,,,,,,,,,,,
1982,VAN,1981-10-23,H,Hartford Whalers,2,2,T,,39,21,0,,0,30,27,0,,0,,,,,,,,,,,
1982,VAN,1981-10-25,H,Pittsburgh Penguins,4,6,L,,32,91,0,,0,31,61,2,,0,,,,,,,,,,,
1980,VAN,1979-10-27,H,Washington Capitals,5,3,W,,25,30,1,,0,19,26,1,,1,,,,,,,,,,,
1980,VAN,1979-10-31,H,New York Islanders,2,2,T,,25,4,2,,0,24,6,0,,0,,,,,,,,,,,
1981,VAN,1980-10-29,A,Quebec Nordiques,3,3,T,,26,8,0,,0,27,8,0,,0,,,,,,,,,,,
1981,VAN,1980-11-01,A,Hartford Whalers,4,4,T,,33,18,1,,0,24,12,1,,0,,,,,,,,,,,
1978,VAN,1977-11-09,A,St. Louis Blues,6,8,L,,26,42,2,,0,31,32,4,,0,,,,,,,,,,,
