year,team,date_game,game_location,opp_name,goals,opp_goals,game_outcome,overtimes,shots,pen_min,goals_pp,chances_pp,goals_sh,shots_against,pen_min_opp,goals_against_pp,opp_chances_pp,goals_against_sh,corsi_for,corsi_against,corsi_pct,fenwick_for,fenwick_against,fenwick_pct,faceoff_wins,faceoff_losses,faceoff_percentage,zs_offense_pct,pdo
2012,SJS,2011-11-19,A,Dallas Stars,4,1,W,,38,47,2,,0,31,53,0,,0,54,54,50.0,46,41,52.9,29,24,54.7,53.3,101.7
2012,SJS,2011-11-20,A,Colorado Avalanche,4,1,W,,18,2,1,,0,37,22,0,,0,29,47,38.2,19,37,33.9,21,15,58.3,28.6,119.9
2016,SJS,2015-11-05,H,Florida Panthers,5,2,W,,32,11,0,2,0,33,9,1,3,0,47,51,48.0,38,38,50.0,23,21,52.3,50.0,113.4
2016,SJS,2015-11-07,H,Anaheim Ducks,0,1,L,,31,24,0,4,0,17,28,0,2,0,40,40,50.0,33,28,54.1,33,21,61.1,42.3,93.8
2004,SJS,2003-12-02,A,Calgary Flames,1,3,L,,20,18,0,,0,33,18,1,,0,,,,,,,,,,,
2004,SJS,2003-12-04,H,Colorado Avalanche,2,2,T,OT,27,6,0,,1,27,8,0,,0,,,,,,,,,,,
2011,SJS,2010-11-24,H,Chicago Blackhawks,5,2,W,,29,13,2,,0,32,17,0,,0,36,42,46.2,32,32,50.0,21,20,51.2,52.6,104.3
1993,SJS,1992-12-19,H,Vancouver Canucks,3,6,L,,24,67,1,,0,23,65,0,,0,,,,,,,,,,,
1993,SJS,1992-12-21,A,Winnipeg Jets,4,5,L,,26,49,0,,2,43,34,1,,0,,,,,,,,,,,
2013,SJS,2013-02-23,A,Dallas Stars,1,3,L,,32,21,1,,0,28,21,2,,0,42,37,53.2,37,30,55.2,22,25,46.8,50.0,94.1
2010,SJS,2009-11-12,H,Dallas Stars,2,3,L,SO,32,15,0,,0,36,13,0,,0,52,45,53.6,33,36,47.8,24,20,54.5,51.9,100.3
2010,SJS,2009-11-12,H,Dallas Stars,2,3,L,SO,32,15,0,,0,36,13,0,,0,52,45,53.6,33,36,47.8,24,20,54.5,51.9,100.3
2002,SJS,2001-11-30,A,Mighty Ducks of Anaheim,5,2,W,,26,20,1,,1,34,32,1,,0,,,,,,,,,,,
2002,SJS,2001-12-04,H,Calgary Flames,2,2,T,OT,34,8,0,,0,22,12,1,,0,,,,,,,,,,,
2001,SJS,2000-12-08,H,Vancouver Canucks,1,6,L,,28,17,1,,0,34,15,1,,0,,,,,,,,,,,
2001,SJS,2000-12-12,H,New York Rangers,3,2,W,,34,14,1,,1,33,10,0,,0,,,,,,,,,,,
2006,SJS,2005-12-02,A,Buffalo Sabres,5,0,W,,26,12,1,,0,27,14,,,,,,,,,,,,,,
2006,SJS,2005-12-03,A,Toronto Maple Leafs,5,4,W,,27,12,2,,1,28,10,1,,0,,,,,,,,,,,
2006,SJS,2005-12-06,H,Atlanta Thrashers,5,3,W,,26,6,2,,0,25,10,0,,1,,,,,,,,,,,
1997,SJS,1996-12-20,A,Washington Capitals,2,3,L,,21,8,0,,0,32,21,0,,0,,,,,,,,,,,
1997,SJS,1996-12-21,A,Pittsburgh Penguins,1,3,L,,33,10,0,,0,20,6,0,,0,,,,,,,,,,,
2007,SJS,2006-11-25,H,New Jersey Devils,2,0,W,,27,6,0,,1,24,4,,,,,,,,,,,,,,
2007,SJS,2006-11-28,A,St. Louis Blues,2,0,W,,27,6,1,,0,29,8,,,,,,,,,,,,,,
1995,SJS,1995-04-13,A,Detroit Red Wings,0,3,L,,12,22,0,,0,41,20,1,,0,,,,,,,,,,,
1995,SJS,1995-04-16,H,Los Angeles Kings,2,0,W,,21,6,0,,0,22,6,,,,,,,,,,,,,,
2000,SJS,1999-11-28,H,New Jersey Devils,4,3,W,OT,20,44,0,,1,43,34,0,,0,,,,,,,,,,,
2000,SJS,1999-12-01,A,Detroit Red Wings,2,4,L,,31,14,1,,0,37,12,2,,0,,,,,,,,,,,
2003,SJS,2002-12-14,H,Washington Capitals,2,0,W,,35,11,1,,0,34,27,,,,,,,,,,,,,,
2003,SJS,2002-12-16,A,New York Rangers,1,2,L,OT,26,9,1,,0,29,15,0,,0,,,,,,,,,,,
1998,SJS,1997-12-14,A,Chicago Blackhawks,2,1,W,,19,39,0,,0,18,23,1,,0,,,,,,,,,,,
1998,SJS,1997-12-16,H,Detroit Red Wings,5,1,W,,19,14,1,,1,25,12,0,,0,,,,,,,,,,,
1998,SJS,1997-12-18,H,Vancouver Canucks,0,0,T,OT,38,6,0,,0,21,10,,,,,,,,,,,,,,
1992,SJS,1992-01-03,H,Philadelphia Flyers,3,1,W,,31,17,1,,1,28,43,0,,0,,,,,,,,,,,
1992,SJS,1992-01-03,H,Philadelphia Flyers,3,1,W,,31,17,1,,1,28,43,0,,0,,,,,,,,,,,
1992,SJS,1992-01-04,H,Montreal Canadiens,0,1,L,OT,25,12,0,,0,33,4,0,,0,,,,,,,,,,,
1996,SJS,1995-12-26,H,Colorado Avalanche,1,5,L,,29,6,1,,0,30,8,0,,0,,,,,,,,,,,
1996,SJS,1995-12-29,A,Mighty Ducks of Anaheim,2,4,L,,27,18,1,,0,30,33,0,,0,,,,,,,,,,,
1994,SJS,1993-12-23,A,Chicago Blackhawks,3,5,L,,27,6,1,,0,32,6,1,,0,,,,,,,,,,,
1994,SJS,1993-12-28,H,Calgary Flames,3,3,T,OT,21,21,1,,0,25,29,1,,0,,,,,,,,,,,
1994,SJS,1993-12-31,A,Vancouver Canucks,3,2,W,,19,4,2,,0,30,10,0,,0,,,,,,,,,,,
1999,SJS,1999-01-02,A,New York Islanders,4,3,W,OT,29,8,1,,1,21,10,2,,0,,,,,,,,,,,
1999,SJS,1999-01-04,A,New York Rangers,3,4,L,,27,15,0,,0,27,15,1,,0,,,,,,,,,,,
2009,SJS,2008-11-16,A,Chicago Blackhawks,6,5,W,,31,15,4,,0,33,17,2,,1,32,35,47.8,26,32,44.8,28,23,54.9,60.0,101.7
2008,SJS,2007-11-30,H,Colorado Avalanche,3,2,W,,29,12,2,,0,20,12,1,,1,,,,,,,,,,,
2008,SJS,2007-12-03,A,Colorado Avalanche,3,2,W,,28,4,0,,0,35,6,0,,0,,,,,,,,,,,
2015,SJS,2014-11-08,A,Dallas Stars,5,3,W,,29,14,1,,0,40,18,1,,0,63,64,49.6,39,46,45.9,34,32,51.5,42.9,109.3
2015,SJS,2014-11-09,A,Chicago Blackhawks,2,5,L,,34,20,1,,0,37,18,0,,0,45,48,48.4,32,39,45.1,23,31,42.6,38.5,88.7
2014,SJS,2013-11-07,H,Vancouver Canucks,2,4,L,,24,13,0,,0,34,13,0,,0,44,38,53.7,31,32,49.2,21,20,51.2,42.3,95.1
2014,SJS,2013-11-10,A,Winnipeg Jets,4,5,L,SO,34,6,2,,0,46,12,0,,0,41,64,39.0,33,52,38.8,34,16,68.0,41.8,98.0
2012,SJS,2011-11-23,H,Chicago Blackhawks,1,0,W,,21,8,1,,0,34,8,,,,35,43,44.9,25,33,43.1,17,15,53.1,42.2,100.0
2012,SJS,2011-11-26,H,Vancouver Canucks,2,3,L,,45,7,0,,0,27,11,1,,0,65,53,55.1,48,33,59.3,25,18,58.1,55.5,97.7
2016,SJS,2015-11-10,H,New York Islanders,2,4,L,,36,6,0,2,0,25,6,0,2,0,51,43,54.3,37,23,61.7,24,24,50.0,53.1,87.2
2016,SJS,2015-11-13,A,Detroit Red Wings,3,2,W,,14,6,0,1,0,28,4,0,2,0,22,48,31.4,20,34,37.0,24,23,51.1,13.1,115.1
2004,SJS,2003-12-06,H,Dallas Stars,2,1,W,,20,14,1,,0,16,12,0,,0,,,,,,,,,,,
2004,SJS,2003-12-10,A,Mighty Ducks of Anaheim,2,3,L,,20,6,0,,0,30,6,0,,0,,,,,,,,,,,
2011,SJS,2010-11-24,H,Chicago Blackhawks,5,2,W,,29,13,2,,0,32,17,0,,0,36,42,46.2,32,32,50.0,21,20,51.2,52.6,104.3
2011,SJS,2010-11-26,A,Vancouver Canucks,1,6,L,,33,2,0,,0,32,2,0,,0,56,38,59.6,37,31,54.4,22,32,40.7,51.5,82.0
1993,SJS,1992-12-23,A,Edmonton Oilers,2,4,L,,35,10,2,,0,31,30,0,,0,,,,,,,,,,,
1993,SJS,1992-12-26,H,Los Angeles Kings,7,2,W,,40,30,4,,1,59,31,1,,0,,,,,,,,,,,
2013,SJS,2013-02-26,H,Colorado Avalanche,3,2,W,SO,41,4,0,,0,27,10,0,,0,50,46,52.1,35,34,50.7,26,27,49.1,55.0,100.0
2013,SJS,2013-02-28,H,Detroit Red Wings,1,2,L,SO,26,4,0,,0,34,2,0,,0,58,69,45.7,36,46,43.9,29,25,53.7,34.0,100.8
2010,SJS,2009-11-14,A,St. Louis Blues,3,1,W,,17,17,2,,0,39,13,0,,0,29,41,41.4,21,29,42.0,21,14,60.0,28.0,104.1
2010,SJS,2009-11-15,A,Chicago Blackhawks,3,4,L,OT,23,9,1,,0,30,13,0,,0,34,45,43.0,25,37,40.3,19,15,55.9,58.8,96.4
2002,SJS,2001-12-06,A,Calgary Flames,3,1,W,,27,21,1,,0,25,21,0,,0,,,,,,,,,,,
2002,SJS,2001-12-08,A,Vancouver Canucks,5,3,W,,24,14,1,,0,32,16,1,,0,,,,,,,,,,,
2002,SJS,2001-12-11,H,Edmonton Oilers,5,4,W,OT,29,8,2,,0,38,6,2,,2,,,,,,,,,,,
2001,SJS,2000-12-14,H,Columbus Blue Jackets,2,1,W,,29,10,1,,0,21,8,0,,0,,,,,,,,,,,
2001,SJS,2000-12-16,A,Phoenix Coyotes,2,1,W,OT,19,16,0,,0,28,6,1,,0,,,,,,,,,,,
2006,SJS,2005-12-08,H,Florida Panthers,6,2,W,,24,10,1,,0,36,8,0,,0,,,,,,,,,,,
2006,SJS,2005-12-10,H,Carolina Hurricanes,4,3,W,,39,6,1,,0,32,14,1,,1,,,,,,,,,,,
2006,SJS,2005-12-16,H,Washington Capitals,4,1,W,,33,10,0,,0,26,12,0,,0,,,,,,,,,,,
1997,SJS,1996-12-23,A,Dallas Stars,2,1,W,,17,10,0,,0,24,8,0,,0,,,,,,,,,,,
1997,SJS,1996-12-26,H,Vancouver Canucks,6,1,W,,35,18,2,,0,27,16,0,,0,,,,,,,,,,,
2007,SJS,2006-11-29,A,Minnesota Wild,2,1,W,,31,4,1,,0,16,10,0,,0,,,,,,,,,,,
2007,SJS,2006-12-02,A,Detroit Red Wings,3,2,W,,35,6,1,,0,19,10,1,,0,,,,,,,,,,,
1995,SJS,1995-04-17,A,Mighty Ducks of Anaheim,0,3,L,,27,6,0,,0,32,8,0,,0,,,,,,,,,,,
1995,SJS,1995-04-17,A,Mighty Ducks of Anaheim,0,3,L,,27,6,0,,0,32,8,0,,0,,,,,,,,,,,
1995,SJS,1995-04-19,A,Dallas Stars,5,5,T,OT,24,22,0,,1,46,22,1,,0,,,,,,,,,,,
2000,SJS,1999-12-02,A,Pittsburgh Penguins,5,2,W,,24,15,0,,0,33,11,0,,0,,,,,,,,,,,
2000,SJS,1999-12-04,A,St. Louis Blues,2,4,L,,21,17,1,,1,29,19,1,,0,,,,,,,,,,,
2003,SJS,2002-12-17,A,Montreal Canadiens,3,1,W,,24,8,0,,0,24,4,0,,0,,,,,,,,,,,
2003,SJS,2002-12-19,A,Ottawa Senators,3,9,L,,33,8,1,,0,23,8,2,,0,,,,,,,,,,,
1998,SJS,1997-12-21,A,Mighty Ducks of Anaheim,4,2,W,,30,26,2,,1,25,16,0,,0,,,,,,,,,,,
1998,SJS,1997-12-26,H,Phoenix Coyotes,0,4,L,,30,10,0,,0,34,10,1,,0,,,,,,,,,,,
1998,SJS,1997-12-29,A,Tampa Bay Lightning,1,2,L,,30,25,0,,0,20,19,1,,0,,,,,,,,,,,
1992,SJS,1992-01-07,A,Vancouver Canucks,1,4,L,,27,19,0,,0,36,4,2,,0,,,,,,,,,,,
1992,SJS,1992-01-08,A,Calgary Flames,3,10,L,,41,13,1,,0,45,19,1,,0,,,,,,,,,,,
1996,SJS,1996-01-03,H,Philadelphia Flyers,1,3,L,,31,8,1,,0,19,14,0,,0,,,,,,,,,,,
1996,SJS,1996-01-05,H,Los Angeles Kings,2,5,L,,34,15,0,,0,38,13,0,,0,,,,,,,,,,,
1994,SJS,1994-01-02,A,Edmonton Oilers,4,4,T,OT,25,16,1,,0,40,18,0,,0,,,,,,,,,,,
1994,SJS,1994-01-02,A,Edmonton Oilers,4,4,T,OT,25,16,1,,0,40,18,0,,0,,,,,,,,,,,
1994,SJS,1994-01-04,H,Montreal Canadiens,2,2,T,OT,24,4,1,,0,34,6,0,,0,,,,,,,,,,,
1999,SJS,1999-01-05,A,New Jersey Devils,3,3,T,OT,23,4,1,,0,33,6,1,,0,,,,,,,,,,,
1999,SJS,1999-01-07,A,Nashville Predators,4,3,W,,30,27,0,,0,33,9,1,,0,,,,,,,,,,,
2009,SJS,2008-11-17,A,Nashville Predators,4,1,W,,32,34,1,,0,33,36,0,,1,38,23,62.3,30,17,63.8,16,23,41.0,49.7,113.6
2008,SJS,2007-12-05,A,Dallas Stars,3,2,W,,28,4,1,,0,19,10,0,,0,,,,,,,,,,,
2008,SJS,2007-12-07,A,Phoenix Coyotes,1,0,W,,26,10,0,,0,27,10,,,,,,,,,,,,,,
2015,SJS,2014-11-11,A,Florida Panthers,1,4,L,,26,4,0,,0,30,4,0,,0,45,36,55.6,32,31,50.8,23,27,46.0,60.0,89.4
2015,SJS,2014-11-13,A,Tampa Bay Lightning,2,1,W,,39,6,0,,0,33,4,0,,0,52,42,55.3,37,33,52.9,22,18,55.0,50.0,100.0
2014,SJS,2013-11-12,A,Calgary Flames,3,2,W,OT,35,4,1,,0,13,4,1,,0,69,28,71.1,47,16,74.6,34,23,59.6,71.0,97.2
2012,SJS,2011-11-26,H,Vancouver Canucks,2,3,L,,45,7,0,,0,27,11,1,,0,65,53,55.1,48,33,59.3,25,18,58.1,55.5,97.7
2012,SJS,2011-11-28,A,Los Angeles Kings,0,2,L,,33,12,0,,0,33,12,0,,0,52,51,50.5,39,41,48.8,27,23,54.0,57.1,93.1
2012,SJS,2011-12-01,H,Montreal Canadiens,4,3,W,SO,41,2,0,,0,32,2,0,,0,76,50,60.3,53,36,59.6,38,23,62.3,60.5,97.0
2016,SJS,2015-11-14,A,Buffalo Sabres,2,1,W,OT,32,4,1,3,0,31,6,0,3,0,41,45,47.7,35,34,50.7,24,23,51.1,50.0,100.5
2016,SJS,2015-11-17,A,Boston Bruins,5,4,W,,28,6,2,5,0,29,8,2,3,0,39,38,50.6,30,30,50.0,20,28,41.7,52.0,103.8
2004,SJS,2003-12-11,H,Edmonton Oilers,2,2,T,OT,30,12,1,,0,44,22,0,,0,,,,,,,,,,,
2004,SJS,2003-12-13,H,Mighty Ducks of Anaheim,2,0,W,,25,4,1,,0,28,8,,,,,,,,,,,,,,
2011,SJS,2010-11-27,A,Edmonton Oilers,4,3,W,,25,4,1,,0,25,8,1,,0,45,44,50.6,31,29,51.7,21,19,52.5,37.3,105.2
2011,SJS,2010-11-30,H,Detroit Red Wings,3,5,L,,28,8,1,,0,29,4,1,,0,43,50,46.2,32,39,45.1,22,24,47.8,46.2,92.9
1993,SJS,1992-12-29,A,Vancouver Canucks,5,7,L,,31,23,0,,0,37,10,2,,0,,,,,,,,,,,
1993,SJS,1992-12-30,H,Philadelphia Flyers,2,6,L,,35,13,0,,0,36,19,2,,0,,,,,,,,,,,
2013,SJS,2013-03-02,H,Nashville Predators,2,1,W,,39,2,2,,0,19,8,0,,1,60,48,55.6,43,22,66.2,24,19,55.8,54.5,100.0
2013,SJS,2013-03-02,H,Nashville Predators,2,1,W,,39,2,2,,0,19,8,0,,1,60,48,55.6,43,22,66.2,24,19,55.8,54.5,100.0
2013,SJS,2013-03-05,A,Vancouver Canucks,3,2,W,SO,30,10,0,,1,38,6,0,,0,40,52,43.5,34,38,47.2,25,20,55.6,34.1,97.1
2010,SJS,2009-11-17,A,Nashville Predators,3,4,L,,32,8,0,,1,31,4,2,,0,60,46,56.6,44,34,56.4,29,26,52.7,64.5,99.5
2002,SJS,2001-12-14,A,Colorado Avalanche,3,0,W,,16,21,0,,1,38,17,,,,,,,,,,,,,,
2002,SJS,2001-12-17,A,Dallas Stars,4,1,W,,32,14,1,,0,22,14,0,,0,,,,,,,,,,,
2001,SJS,2000-12-18,A,Washington Capitals,5,3,W,,27,10,1,,0,26,6,2,,0,,,,,,,,,,,
2001,SJS,2000-12-20,A,Detroit Red Wings,2,0,W,,20,16,0,,0,31,12,,,,,,,,,,,,,,
2006,SJS,2005-12-18,A,Mighty Ducks of Anaheim,4,5,L,,34,8,1,,0,34,10,0,,1,,,,,,,,,,,
2006,SJS,2005-12-20,H,Mighty Ducks of Anaheim,4,2,W,,21,23,1,,1,35,11,2,,0,,,,,,,,,,,
1997,SJS,1996-12-28,A,Edmonton Oilers,3,5,L,,20,46,1,,0,31,43,0,,0,,,,,,,,,,,
1997,SJS,1996-12-31,A,Calgary Flames,5,1,W,,26,61,0,,0,30,23,0,,0,,,,,,,,,,,
2007,SJS,2006-12-04,A,Dallas Stars,0,1,L,,25,4,0,,0,13,8,1,,0,,,,,,,,,,,
2007,SJS,2006-12-07,H,Colorado Avalanche,2,5,L,,30,12,1,,0,25,14,1,,0,,,,,,,,,,,
2007,SJS,2006-12-09,H,Nashville Predators,3,1,W,,26,8,1,,0,21,10,0,,0,,,,,,,,,,,
1995,SJS,1995-04-23,H,Detroit Red Wings,1,5,L,,14,13,0,,0,36,15,1,,0,,,,,,,,,,,
1995,SJS,1995-04-25,H,Calgary Flames,2,3,L,,36,8,0,,0,36,22,0,,0,,,,,,,,,,,
1995,SJS,1995-04-26,A,Mighty Ducks of Anaheim,5,2,W,,22,14,2,,1,37,6,1,,0,,,,,,,,,,,
2000,SJS,1999-12-06,H,Tampa Bay Lightning,3,3,T,OT,31,15,0,,0,27,19,0,,0,,,,,,,,,,,
2000,SJS,1999-12-08,H,Colorado Avalanche,4,2,W,,31,17,2,,0,32,17,0,,0,,,,,,,,,,,
2000,SJS,1999-12-10,H,Atlanta Thrashers,4,1,W,,37,19,2,,0,34,19,0,,0,,,,,,,,,,,
2003,SJS,2002-12-21,A,Toronto Maple Leafs,3,3,T,OT,29,10,2,,0,26,10,2,,0,,,,,,,,,,,
2003,SJS,2002-12-23,A,Boston Bruins,2,5,L,,27,12,0,,0,38,14,2,,0,,,,,,,,,,,
1998,SJS,1997-12-30,A,Florida Panthers,2,2,T,OT,29,14,1,,0,21,12,1,,0,,,,,,,,,,,
1998,SJS,1998-01-02,A,Detroit Red Wings,4,1,W,,35,4,0,,0,36,4,0,,0,,,,,,,,,,,
1992,SJS,1992-01-11,A,Minnesota North Stars,4,7,L,,25,10,3,,0,38,8,4,,0,,,,,,,,,,,
1992,SJS,1992-01-12,A,Winnipeg Jets,4,3,W,,29,20,1,,0,35,14,2,,0,,,,,,,,,,,
1996,SJS,1996-01-06,A,Los Angeles Kings,5,7,L,,43,25,1,,2,37,14,5,,0,,,,,,,,,,,
1996,SJS,1996-01-06,A,Los Angeles Kings,5,7,L,,43,25,1,,2,37,14,5,,0,,,,,,,,,,,
1996,SJS,1996-01-08,H,Florida Panthers,2,5,L,,29,12,0,,1,27,8,1,,1,,,,,,,,,,,
1994,SJS,1994-01-06,H,Detroit Red Wings,3,10,L,,21,38,0,,0,45,30,2,,0,,,,,,,,,,,
1994,SJS,1994-01-11,H,Los Angeles Kings,2,2,T,OT,10,26,2,,0,39,24,1,,0,,,,,,,,,,,
1999,SJS,1999-01-09,H,Buffalo Sabres,2,2,T,OT,26,38,1,,0,31,33,2,,0,,,,,,,,,,,
1999,SJS,1999-01-11,H,Los Angeles Kings,4,0,W,,33,27,2,,0,30,19,,,,,,,,,,,,,,
2009,SJS,2008-11-17,A,Nashville Predators,4,1,W,,32,34,1,,0,33,36,0,,1,38,23,62.3,30,17,63.8,16,23,41.0,49.7,113.6
2009,SJS,2008-11-22,H,Washington Capitals,7,2,W,,28,15,2,,0,21,29,1,,0,31,35,47.0,24,25,49.0,20,20,50.0,36.2,120.8
2009,SJS,2008-11-26,H,Chicago Blackhawks,3,2,W,OT,40,17,1,,0,26,6,1,,0,58,50,53.7,47,30,61.0,25,15,62.5,52.0,101.3
2008,SJS,2007-12-08,H,Buffalo Sabres,1,7,L,,22,10,0,,0,34,14,2,,1,,,,,,,,,,,
2008,SJS,2007-12-11,H,Minnesota Wild,4,1,W,,30,18,1,,0,37,18,1,,0,,,,,,,,,,,
2015,SJS,2014-11-15,A,Columbus Blue Jackets,1,2,L,,37,6,0,,0,28,6,1,,0,63,27,70.0,47,23,67.1,19,24,44.2,55.2,98.6
2015,SJS,2014-11-16,A,Carolina Hurricanes,2,0,W,,19,4,0,,0,45,2,,,,39,85,31.5,25,65,27.8,21,31,40.4,25.0,114.3
2014,SJS,2013-11-14,A,Vancouver Canucks,2,1,W,OT,30,11,1,,0,35,15,1,,0,54,64,45.8,32,47,40.5,32,34,48.5,38.7,104.0
2014,SJS,2013-11-15,A,Edmonton Oilers,3,1,W,,37,8,1,,0,31,12,1,,0,46,56,45.1,37,39,48.7,26,21,55.3,39.7,108.0
2012,SJS,2011-12-03,H,Florida Panthers,3,5,L,,26,20,1,,0,35,6,2,,1,57,43,57.0,39,28,58.2,28,17,62.2,56.0,99.3
2016,SJS,2015-11-19,A,Philadelphia Flyers,1,0,W,OT,21,4,0,4,0,34,8,,2,,43,60,41.7,31,38,44.9,31,27,53.4,48.3,105.3
2016,SJS,2015-11-21,A,Pittsburgh Penguins,3,1,W,,29,12,0,4,0,39,8,1,6,0,41,51,44.6,34,33,50.7,27,30,47.4,34.6,113.6
2004,SJS,2003-12-17,A,Detroit Red Wings,2,3,L,OT,28,12,1,,0,29,10,1,,0,,,,,,,,,,,
2004,SJS,2003-12-18,A,St. Louis Blues,2,4,L,,29,14,2,,0,35,20,1,,1,,,,,,,,,,,
2011,SJS,2010-12-02,A,Ottawa Senators,4,0,W,,33,8,2,,0,28,6,,,,56,36,60.9,43,28,60.6,21,19,52.5,56.0,107.1
2011,SJS,2010-12-04,A,Montreal Canadiens,1,3,L,,27,0,0,,0,19,4,0,,0,51,38,57.3,31,27,53.4,22,20,52.4,59.3,88.4
1993,SJS,1993-01-02,H,Vancouver Canucks,2,2,T,OT,25,26,1,,0,37,36,0,,0,,,,,,,,,,,
1993,SJS,1993-01-04,A,Montreal Canadiens,1,4,L,,18,12,0,,1,36,8,1,,0,,,,,,,,,,,
2013,SJS,2013-03-06,A,Calgary Flames,1,4,L,,33,6,0,,0,26,8,0,,1,50,42,54.3,37,35,51.4,30,29,50.8,69.8,90.2
2013,SJS,2013-03-09,H,St. Louis Blues,3,4,L,OT,25,10,1,,0,35,6,1,,0,46,54,46.0,28,40,41.2,28,28,50.0,48.3,98.4
2010,SJS,2009-11-20,H,Philadelphia Flyers,6,3,W,,29,22,2,,1,29,26,0,,0,42,45,48.3,27,33,45.0,30,21,58.8,38.1,103.9
2002,SJS,2001-12-19,A,Atlanta Thrashers,4,2,W,,41,10,0,,1,24,10,0,,0,,,,,,,,,,,
2002,SJS,2001-12-21,A,Detroit Red Wings,0,3,L,,19,4,0,,0,29,6,0,,0,,,,,,,,,,,
2001,SJS,2000-12-21,A,Philadelphia Flyers,3,4,L,,28,17,1,,0,34,13,3,,0,,,,,,,,,,,
2001,SJS,2000-12-23,A,Buffalo Sabres,2,5,L,,32,12,1,,0,24,14,2,,1,,,,,,,,,,,
2006,SJS,2005-12-22,A,Phoenix Coyotes,1,2,L,,21,22,0,,0,26,20,2,,0,,,,,,,,,,,
2006,SJS,2005-12-23,H,St. Louis Blues,1,2,L,SO,22,9,0,,0,28,15,0,,1,,,,,,,,,,,
1997,SJS,1997-01-02,H,Philadelphia Flyers,1,4,L,,27,20,0,,0,27,18,1,,0,,,,,,,,,,,
1997,SJS,1997-01-04,H,Calgary Flames,3,4,L,,36,27,1,,0,25,16,0,,0,,,,,,,,,,,
2007,SJS,2006-12-11,H,Phoenix Coyotes,4,0,W,,34,17,2,,0,23,25,,,,,,,,,,,,,,
2007,SJS,2006-12-12,A,Los Angeles Kings,3,1,W,,31,10,2,,0,37,16,0,,0,,,,,,,,,,,
1995,SJS,1995-04-28,H,Los Angeles Kings,4,0,W,,31,14,0,,0,29,16,,,,,,,,,,,,,,
1995,SJS,1995-04-30,H,St. Louis Blues,3,4,L,,28,4,0,,0,23,8,0,,0,,,,,,,,,,,
2000,SJS,1999-12-14,H,Chicago Blackhawks,2,5,L,,38,35,2,,0,27,31,0,,0,,,,,,,,,,,
2000,SJS,1999-12-19,A,Phoenix Coyotes,3,4,L,,15,10,1,,0,31,12,1,,0,,,,,,,,,,,
2003,SJS,2002-12-26,H,Mighty Ducks of Anaheim,4,1,W,,28,4,0,,0,21,4,0,,0,,,,,,,,,,,
2003,SJS,2002-12-28,H,Chicago Blackhawks,3,3,T,OT,27,13,0,,0,35,11,1,,0,,,,,,,,,,,
1998,SJS,1998-01-02,A,Detroit Red Wings,4,1,W,,35,4,0,,0,36,4,0,,0,,,,,,,,,,,
1998,SJS,1998-01-03,A,Boston Bruins,0,3,L,,23,8,0,,0,36,4,0,,0,,,,,,,,,,,
1998,SJS,1998-01-06,H,St. Louis Blues,1,5,L,,17,6,0,,0,14,8,0,,0,,,,,,,,,,,
1992,SJS,1992-01-14,A,Los Angeles Kings,3,3,T,OT,28,12,2,,1,43,12,1,,0,,,,,,,,,,,
1992,SJS,1992-01-21,A,Edmonton Oilers,2,9,L,,27,27,1,,0,39,29,3,,1,,,,,,,,,,,
1996,SJS,1996-01-10,A,New York Rangers,4,7,L,,29,14,1,,1,45,18,4,,0,,,,,,,,,,,
1996,SJS,1996-01-11,A,New Jersey Devils,2,1,W,,17,11,0,,0,32,11,0,,0,,,,,,,,,,,
1994,SJS,1994-01-12,A,Mighty Ducks of Anaheim,5,2,W,,19,20,1,,0,26,18,1,,0,,,,,,,,,,,
1994,SJS,1994-01-15,H,Hartford Whalers,8,2,W,,33,30,3,,1,25,42,0,,0,,,,,,,,,,,
1999,SJS,1999-01-11,H,Los Angeles Kings,4,0,W,,33,27,2,,0,30,19,,,,,,,,,,,,,,
1999,SJS,1999-01-13,H,Dallas Stars,1,2,L,,32,8,0,,0,20,6,0,,0,,,,,,,,,,,
1999,SJS,1999-01-15,H,Pittsburgh Penguins,3,2,W,,23,10,0,,0,19,4,0,,0,,,,,,,,,,,
2009,SJS,2008-11-28,A,Dallas Stars,6,2,W,,30,12,2,,0,27,12,0,,0,36,38,48.6,31,27,53.4,24,19,55.8,62.9,104.9
2008,SJS,2007-12-13,H,Vancouver Canucks,5,2,W,,23,4,1,,0,17,6,0,,0,,,,,,,,,,,
2008,SJS,2007-12-15,H,Dallas Stars,2,4,L,,18,31,1,,0,22,19,2,,0,,,,,,,,,,,
2015,SJS,2014-11-16,A,Carolina Hurricanes,2,0,W,,19,4,0,,0,45,2,,,,39,85,31.5,25,65,27.8,21,31,40.4,25.0,114.3
2015,SJS,2014-11-18,A,Buffalo Sabres,1,4,L,,30,6,1,,0,14,10,0,,0,47,24,66.2,31,18,63.3,25,16,61.0,65.7,69.2
2014,SJS,2013-11-15,A,Edmonton Oilers,3,1,W,,37,8,1,,0,31,12,1,,0,46,56,45.1,37,39,48.7,26,21,55.3,39.7,108.0
2014,SJS,2013-11-17,A,Chicago Blackhawks,1,5,L,,24,2,0,,0,27,2,0,,0,40,48,45.5,30,35,46.2,19,23,45.2,47.8,88.5
2012,SJS,2011-12-06,H,Minnesota Wild,1,2,L,,42,4,0,,0,21,6,1,,0,77,40,65.8,51,25,67.1,27,22,55.1,68.4,97.4
