year,team,date_game,game_location,opp_name,goals,opp_goals,game_outcome,overtimes,shots,pen_min,goals_pp,chances_pp,goals_sh,shots_against,pen_min_opp,goals_against_pp,opp_chances_pp,goals_against_sh,corsi_for,corsi_against,corsi_pct,fenwick_for,fenwick_against,fenwick_pct,faceoff_wins,faceoff_losses,faceoff_percentage,zs_offense_pct,pdo
2018,VEG,2017-12-19,H,Tampa Bay Lightning,4,3,W,,36,8,4,5,0,38,10,2,4,0,58,53,52.3,41,36,53.2,27,23,54.0,55.9,96.6
2019,VEG,2018-12-06,H,Chicago Blackhawks,4,3,W,,36,8,1,2,0,35,4,0,4,0,53,67,44.2,44,50,46.8,19,33,36.5,34.1,100.3
2019,VEG,2018-12-08,A,Los Angeles Kings,1,5,L,,30,2,0,3,0,25,6,1,1,0,46,39,54.1,35,34,50.7,22,22,50.0,64.5,86.5
2018,VEG,2017-12-23,H,Washington Capitals,3,0,W,,28,8,0,2,0,26,2,,4,,42,54,43.8,33,34,49.3,21,22,48.8,31.0,112.0
2019,VEG,2018-12-09,H,Dallas Stars,4,2,W,,28,8,1,5,0,24,10,2,4,0,48,29,62.3,35,21,62.5,20,25,44.4,66.7,114.3
2019,VEG,2018-12-12,A,New York Islanders,3,2,W,,17,2,1,1,0,25,2,0,1,0,40,47,46.0,28,33,45.9,24,23,51.1,44.4,103.8
2018,VEG,2017-12-27,A,Anaheim Ducks,4,1,W,,28,4,0,2,0,28,4,0,2,0,42,58,42.0,32,41,43.8,23,25,47.9,39.3,113.8
2019,VEG,2018-12-14,A,New Jersey Devils,4,5,L,OT,22,10,1,3,0,42,6,1,5,0,32,57,36.0,25,47,34.7,21,26,44.7,26.7,104.4
2018,VEG,2017-12-28,A,Los Angeles Kings,3,2,W,OT,39,4,0,5,0,28,12,0,1,0,54,50,51.9,47,33,58.8,19,22,46.3,57.1,100.0
2018,VEG,2017-12-31,H,Toronto Maple Leafs,6,3,W,,31,4,0,3,0,23,6,0,3,0,49,42,53.8,36,29,55.4,20,24,45.5,63.6,106.4
2019,VEG,2018-12-16,A,New York Rangers,4,3,W,OT,41,8,1,2,0,30,4,1,4,0,76,38,66.7,54,31,63.5,31,29,51.7,65.0,98.8
2019,VEG,2018-12-17,A,Columbus Blue Jackets,0,1,L,,28,4,0,1,0,31,2,0,2,0,51,42,54.8,36,37,49.3,16,28,36.4,56.3,96.6
2018,VEG,2018-01-02,H,Nashville Predators,3,0,W,,31,4,1,1,0,29,0,,2,,51,54,48.6,38,39,49.4,26,32,44.8,50.0,106.9
2018,VEG,2018-01-04,A,St. Louis Blues,1,2,L,,33,4,0,1,0,39,2,0,2,0,64,58,52.5,40,45,47.1,19,26,42.2,54.5,97.2
2019,VEG,2018-12-20,H,New York Islanders,4,2,W,,47,6,1,2,0,21,6,0,2,0,62,45,57.9,50,34,59.5,27,26,50.9,57.4,96.8
2019,VEG,2018-12-22,H,Montreal Canadiens,3,4,L,OT,26,4,0,2,0,47,4,0,2,0,54,86,38.6,37,65,36.3,27,23,54.0,50.0,102.9
2018,VEG,2018-01-05,A,Chicago Blackhawks,5,4,W,,43,9,0,2,0,32,9,0,2,0,54,45,54.5,50,33,60.2,21,28,42.9,66.7,97.2
2019,VEG,2018-12-23,H,Los Angeles Kings,3,4,L,OT,25,4,1,1,0,32,2,1,2,0,51,48,51.5,36,34,51.4,24,22,52.2,47.5,97.6
2019,VEG,2018-12-27,H,Colorado Avalanche,2,1,W,,43,8,0,4,0,32,8,1,4,0,59,47,55.7,43,33,56.6,23,17,57.5,41.6,105.7
2018,VEG,2018-01-05,A,Chicago Blackhawks,5,4,W,,43,9,0,2,0,32,9,0,2,0,54,45,54.5,50,33,60.2,21,28,42.9,66.7,97.2
2018,VEG,2018-01-07,H,New York Rangers,2,1,W,,34,2,0,1,0,29,2,0,2,0,61,46,57.0,39,37,51.3,26,33,44.1,54.3,102.4
2019,VEG,2018-12-27,H,Colorado Avalanche,2,1,W,,43,8,0,4,0,32,8,1,4,0,59,47,55.7,43,33,56.6,23,17,57.5,41.6,105.7
2019,VEG,2018-12-29,A,Los Angeles Kings,4,1,W,,32,4,0,1,0,31,2,0,2,0,64,49,56.6,47,39,54.7,32,19,62.7,48.6,110.1
2019,VEG,2018-12-30,A,Arizona Coyotes,5,1,W,,37,12,0,3,1,30,6,1,6,0,46,43,51.7,35,28,55.6,22,19,53.7,53.3,114.3
2018,VEG,2018-01-13,H,Edmonton Oilers,2,3,L,OT,36,11,0,6,0,30,17,0,3,0,45,27,62.5,34,25,57.6,25,15,62.5,73.3,94.1
2019,VEG,2019-01-01,H,Los Angeles Kings,2,0,W,,48,4,0,3,0,17,6,0,2,0,72,30,70.6,52,18,74.3,22,22,50.0,71.4,102.6
2018,VEG,2018-01-16,A,Nashville Predators,0,1,L,,43,4,0,4,0,27,8,0,2,0,59,44,57.3,40,29,58.0,26,22,54.2,58.3,94.7
2019,VEG,2019-01-04,A,Anaheim Ducks,3,2,W,,42,6,0,3,0,27,6,1,3,0,61,46,57.0,51,33,60.7,23,20,53.5,60.7,104.4
2018,VEG,2018-01-18,A,Tampa Bay Lightning,4,1,W,,30,10,0,2,0,29,8,1,3,0,55,36,60.4,42,28,60.0,24,35,40.7,43.2,113.8
2018,VEG,2018-01-19,A,Florida Panthers,3,4,L,OT,36,2,0,3,0,26,4,0,1,1,63,36,63.6,45,29,60.8,23,27,46.0,73.1,96.6
2019,VEG,2019-01-06,H,New Jersey Devils,3,2,W,,28,4,0,2,0,38,4,0,2,0,50,56,47.2,34,39,46.6,31,25,55.4,64.9,106.3
2018,VEG,2018-01-21,A,Carolina Hurricanes,5,1,W,,33,8,2,4,0,28,10,1,4,0,40,43,48.2,36,30,54.5,17,25,40.5,57.1,111.5
2019,VEG,2019-01-08,H,New York Rangers,4,2,W,,31,9,1,3,0,29,21,0,2,0,49,49,50.0,41,33,55.4,27,24,52.9,62.5,101.6
2019,VEG,2019-01-10,H,San Jose Sharks,2,3,L,,38,4,0,3,0,27,6,0,2,0,56,54,50.9,37,34,52.1,21,26,44.7,50.0,93.6
2018,VEG,2018-01-23,H,Columbus Blue Jackets,6,3,W,,38,8,2,3,0,32,8,0,3,0,56,51,52.3,43,39,52.4,26,34,43.3,44.5,101.0
2018,VEG,2018-01-25,H,New York Islanders,1,2,L,,39,2,1,2,0,25,4,0,1,0,64,38,62.7,48,31,60.8,27,29,48.2,68.3,92.0
2019,VEG,2019-01-12,A,Chicago Blackhawks,4,3,W,OT,34,8,0,2,0,23,4,2,4,0,54,31,63.5,35,24,59.3,27,22,55.1,48.8,108.7
2018,VEG,2018-01-30,A,Calgary Flames,4,2,W,,35,6,1,2,0,33,4,0,3,0,51,65,44.0,39,46,45.9,23,24,48.9,46.2,103.8
2019,VEG,2019-01-15,A,Winnipeg Jets,1,4,L,,44,4,0,6,0,27,12,0,2,1,47,38,55.3,39,31,55.7,17,25,40.5,58.3,88.8
2019,VEG,2019-01-19,H,Pittsburgh Penguins,7,3,W,,35,4,1,2,0,37,4,0,2,0,56,43,56.6,36,36,50.0,31,28,52.5,42.9,110.7
2018,VEG,2018-02-01,A,Winnipeg Jets,3,2,W,OT,31,6,1,2,1,28,4,0,3,0,53,50,51.5,40,37,51.9,25,27,48.1,61.1,95.5
2019,VEG,2019-01-21,H,Minnesota Wild,2,4,L,,32,4,1,5,0,22,10,0,2,0,50,40,55.6,37,25,59.7,33,26,55.9,59.0,82.8
2018,VEG,2018-02-02,A,Minnesota Wild,2,5,L,,24,13,2,3,0,35,11,2,4,0,41,51,44.6,28,39,41.8,16,23,41.0,33.3,89.7
2019,VEG,2019-01-23,H,Nashville Predators,1,2,L,,48,8,0,5,0,27,12,0,2,0,65,40,61.9,50,27,64.9,27,25,51.9,61.8,93.9
2019,VEG,2019-02-01,A,Carolina Hurricanes,2,5,L,,25,6,1,2,0,32,4,0,3,0,43,55,43.9,28,39,41.8,28,18,60.9,43.8,86.5
2018,VEG,2018-02-04,A,Washington Capitals,4,3,W,,31,4,1,1,0,23,2,0,2,0,59,34,63.4,43,24,64.2,23,16,59.0,72.7,93.9
2019,VEG,2019-02-02,A,Florida Panthers,1,3,L,,35,2,0,1,0,25,2,0,1,0,57,45,55.9,46,36,56.1,23,25,47.9,56.3,90.6
2018,VEG,2018-02-06,A,Pittsburgh Penguins,4,5,L,,25,10,1,3,0,38,6,0,5,0,43,53,44.8,31,45,40.8,22,21,51.2,65.2,98.9
2018,VEG,2018-02-08,A,San Jose Sharks,5,3,W,,33,8,1,5,0,38,8,2,4,0,52,43,54.7,40,33,54.8,24,32,42.9,51.6,111.8
2019,VEG,2019-02-05,A,Tampa Bay Lightning,3,2,W,SO,37,10,0,3,0,26,6,1,5,0,51,35,59.3,41,24,63.1,15,30,33.3,62.7,100.4
2019,VEG,2019-02-07,A,Detroit Red Wings,4,3,W,,32,8,1,2,0,39,4,1,4,0,45,49,47.9,37,39,48.7,23,29,44.2,38.9,104.7
2018,VEG,2018-02-11,H,Philadelphia Flyers,1,4,L,,39,0,0,1,0,18,2,0,0,0,62,33,65.3,53,25,67.9,25,38,39.7,67.4,79.1
2019,VEG,2019-02-09,H,Columbus Blue Jackets,3,4,L,,23,6,0,1,1,33,4,1,2,0,38,51,42.7,26,38,40.6,25,30,45.5,42.1,99.2
2019,VEG,2019-02-12,H,Arizona Coyotes,2,5,L,,43,6,0,1,0,26,2,1,3,0,56,46,54.9,45,29,60.8,26,27,49.1,55.3,86.9
2018,VEG,2018-02-13,H,Chicago Blackhawks,5,2,W,,37,6,1,6,0,31,14,1,2,0,47,53,47.0,38,38,50.0,21,21,50.0,43.9,109.5
2019,VEG,2019-02-14,H,Toronto Maple Leafs,3,6,L,,33,12,0,3,1,43,6,2,6,1,39,49,44.3,26,37,41.3,31,19,62.0,37.5,102.3
2018,VEG,2018-02-15,H,Edmonton Oilers,4,1,W,,28,7,1,2,0,29,9,0,1,0,50,53,48.5,30,39,43.5,21,34,38.2,52.6,107.4
2018,VEG,2018-02-17,H,Montreal Canadiens,6,3,W,,34,4,1,2,0,33,4,1,2,0,45,64,41.3,33,46,41.8,24,29,45.3,69.0,112.3
2019,VEG,2019-02-16,H,Nashville Predators,5,1,W,,50,6,1,3,0,30,6,0,3,0,63,48,56.8,50,36,58.1,34,29,54.0,58.0,106.7
2019,VEG,2019-02-16,H,Nashville Predators,5,1,W,,50,6,1,3,0,30,6,0,3,0,63,48,56.8,50,36,58.1,34,29,54.0,58.0,106.7
2018,VEG,2018-02-19,H,Anaheim Ducks,0,2,L,,33,2,0,2,0,20,6,0,0,0,67,40,62.6,43,32,57.3,29,31,48.3,64.1,89.5
2019,VEG,2019-02-18,A,Colorado Avalanche,0,3,L,,40,6,0,4,0,38,8,0,3,0,49,46,51.6,31,40,43.7,25,8,75.8,52.9,90.9
2019,VEG,2019-02-20,H,Boston Bruins,2,3,L,SO,33,6,0,2,0,27,4,0,3,0,61,47,56.5,44,32,57.9,22,28,44.0,66.3,100.0
2018,VEG,2018-02-21,H,Calgary Flames,7,3,W,,26,11,1,2,0,31,13,1,1,0,37,60,38.1,27,44,38.0,35,32,52.2,40.7,119.2
2019,VEG,2019-02-22,H,Winnipeg Jets,3,6,L,,32,8,0,3,0,29,6,2,4,0,49,48,50.5,34,33,50.7,30,26,53.6,58.8,95.7
2018,VEG,2018-02-21,H,Calgary Flames,7,3,W,,26,11,1,2,0,31,13,1,1,0,37,60,38.1,27,44,38.0,35,32,52.2,40.7,119.2
2018,VEG,2018-02-23,H,Vancouver Canucks,6,3,W,,33,6,1,2,0,33,4,1,3,0,57,56,50.4,43,44,49.4,30,18,62.5,58.3,109.5
2019,VEG,2019-02-26,H,Dallas Stars,4,1,W,,48,6,1,3,0,24,8,1,2,0,74,43,63.2,52,28,65.0,28,29,49.1,65.8,108.1
2018,VEG,2018-02-26,A,Los Angeles Kings,2,3,L,OT,39,10,0,3,0,44,8,2,4,0,49,54,47.6,41,48,46.1,26,21,55.3,54.8,103.5
2019,VEG,2019-02-28,H,Florida Panthers,6,5,W,SO,46,10,0,1,0,37,4,2,3,0,76,42,64.4,57,38,60.0,39,28,58.2,61.0,102.3
2018,VEG,2018-02-27,H,Los Angeles Kings,1,4,L,,42,10,0,4,0,30,8,1,6,0,46,31,59.7,34,23,59.6,25,19,56.8,51.3,88.1
2019,VEG,2019-03-01,A,Anaheim Ducks,3,0,W,,34,4,1,2,0,34,4,0,2,0,49,57,46.2,44,44,50.0,25,21,54.3,44.4,106.5
2018,VEG,2018-03-02,H,Ottawa Senators,4,5,L,,29,10,1,2,1,38,4,1,5,0,47,47,50.0,29,39,42.6,20,27,42.6,50.0,96.6
2019,VEG,2019-03-03,H,Vancouver Canucks,3,0,W,,48,0,0,2,0,19,4,0,0,0,83,47,63.8,63,30,67.7,27,25,51.9,55.3,106.7
2019,VEG,2019-03-06,H,Calgary Flames,2,1,W,,38,10,1,4,0,34,12,0,3,0,50,52,49.0,34,35,49.3,19,27,41.3,46.9,100.1
2018,VEG,2018-03-04,A,New Jersey Devils,3,2,W,,27,6,1,2,0,35,2,1,3,0,42,52,44.7,34,43,44.2,30,23,56.6,37.8,106.8
2018,VEG,2018-03-06,A,Columbus Blue Jackets,1,4,L,,38,6,0,2,0,21,6,0,2,0,57,43,57.0,41,36,53.2,27,30,47.4,60.8,80.7
2019,VEG,2019-03-09,A,Vancouver Canucks,6,2,W,,33,2,0,2,0,31,4,0,1,0,55,46,54.5,37,36,50.7,25,25,50.0,76.5,111.6
2018,VEG,2018-03-08,A,Detroit Red Wings,4,0,W,,32,6,0,4,1,28,8,,3,,37,42,46.8,32,36,47.1,18,19,48.6,41.7,112.0
2019,VEG,2019-03-10,A,Calgary Flames,3,6,L,,28,6,0,2,0,35,6,1,2,0,48,47,50.5,38,39,49.4,29,29,50.0,51.5,96.9
2018,VEG,2018-03-10,A,Buffalo Sabres,2,1,W,SO,34,4,0,2,0,32,4,0,2,0,48,50,49.0,36,44,45.0,18,35,34.0,51.8,100.0
2019,VEG,2019-03-15,A,Dallas Stars,2,1,W,,37,10,0,2,0,41,4,0,5,0,57,48,54.3,40,36,52.6,28,15,65.1,50.0,103.2
2018,VEG,2018-03-12,A,Philadelphia Flyers,3,2,W,,29,8,2,2,0,40,2,1,4,0,40,54,42.6,29,42,40.8,17,30,36.2,34.5,102.0
2018,VEG,2018-03-14,H,New Jersey Devils,3,8,L,,42,4,2,5,0,28,10,1,2,1,57,45,55.9,39,37,51.3,24,25,49.0,60.7,78.4
2019,VEG,2019-03-17,H,Edmonton Oilers,6,3,W,,34,2,0,3,0,19,6,1,1,0,59,32,64.8,46,21,68.7,30,21,58.8,53.3,106.9
2018,VEG,2018-03-16,H,Minnesota Wild,2,4,L,,28,6,0,3,0,30,6,0,3,0,58,46,55.8,44,33,57.1,26,17,60.5,62.3,92.0
2018,VEG,2018-03-18,H,Calgary Flames,4,0,W,,31,8,1,2,0,42,6,,2,,44,56,44.0,36,45,44.4,26,22,54.2,43.5,110.7
2019,VEG,2019-03-18,A,San Jose Sharks,7,3,W,,42,12,3,6,0,39,14,1,5,0,42,57,42.4,37,45,45.1,20,19,51.3,47.3,107.8
