year,team,date_game,game_location,opp_name,goals,opp_goals,game_outcome,overtimes,shots,pen_min,goals_pp,chances_pp,goals_sh,shots_against,pen_min_opp,goals_against_pp,opp_chances_pp,goals_against_sh,corsi_for,corsi_against,corsi_pct,fenwick_for,fenwick_against,fenwick_pct,faceoff_wins,faceoff_losses,faceoff_percentage,zs_offense_pct,pdo
2018,ARI,2017-11-20,A,Toronto Maple Leafs,4,1,W,,31,2,2,4,0,28,8,1,1,0,36,57,38.7,29,41,41.4,30,21,58.8,31.4,108.7
2019,ARI,2018-12-08,H,San Jose Sharks,3,5,L,,20,2,1,1,0,33,2,0,1,0,44,63,41.1,30,40,42.9,21,30,41.2,40.0,94.4
2016,ARI,2015-12-03,A,Detroit Red Wings,1,5,L,,27,13,0,1,0,44,7,0,4,0,35,55,38.9,29,45,39.2,21,28,42.9,48.4,90.5
2015,ARI,2014-12-16,H,Edmonton Oilers,2,1,W,OT,44,4,0,,0,32,8,0,,0,68,59,53.5,50,44,53.2,28,19,59.6,55.6,101.4
2015,ARI,2014-12-20,A,Los Angeles Kings,2,4,L,,17,10,0,,0,35,6,2,,0,43,49,46.7,33,40,45.2,22,22,50.0,35.8,106.3
2017,ARI,2016-12-17,A,Minnesota Wild,1,4,L,,28,6,0,1,0,30,2,1,3,0,46,54,46.0,36,40,47.4,32,24,57.1,52.8,92.3
2018,ARI,2017-11-22,H,San Jose Sharks,1,3,L,,27,2,0,3,0,26,6,0,1,0,44,40,52.4,29,30,49.2,26,25,51.0,38.2,91.5
2018,ARI,2017-11-24,H,Los Angeles Kings,3,2,W,OT,33,2,1,4,0,25,8,0,1,0,47,63,42.7,38,43,46.9,21,28,42.9,33.3,99.4
2019,ARI,2018-12-11,A,Boston Bruins,3,4,L,,33,6,1,2,0,26,4,0,3,0,56,41,57.7,43,35,55.1,24,32,42.9,66.7,89.3
2016,ARI,2015-12-04,A,Buffalo Sabres,2,5,L,,20,4,0,3,0,28,6,0,2,1,33,42,44.0,24,32,42.9,23,27,46.0,38.5,97.1
2015,ARI,2014-12-22,A,Vancouver Canucks,1,7,L,,39,31,1,,0,40,17,3,,0,62,30,67.4,45,23,66.2,25,16,61.0,70.8,81.0
2017,ARI,2016-12-19,H,Calgary Flames,2,4,L,,27,19,0,5,0,28,17,3,6,0,38,48,44.2,29,35,45.3,25,31,44.6,42.9,104.5
2018,ARI,2017-11-25,H,Vegas Golden Knights,2,4,L,,26,8,0,5,0,28,10,1,5,1,55,37,59.8,36,27,57.1,21,22,48.8,62.7,96.9
2018,ARI,2017-11-28,A,Edmonton Oilers,2,3,L,OT,31,8,1,2,0,27,6,0,3,0,65,61,51.6,47,40,54.0,34,31,52.3,41.4,90.3
