year,team,date_game,game_location,opp_name,goals,opp_goals,game_outcome,overtimes,shots,pen_min,goals_pp,chances_pp,goals_sh,shots_against,pen_min_opp,goals_against_pp,opp_chances_pp,goals_against_sh,corsi_for,corsi_against,corsi_pct,fenwick_for,fenwick_against,fenwick_pct,faceoff_wins,faceoff_losses,faceoff_percentage,zs_offense_pct,pdo
1926,BOS,1926-01-30,A,Montreal Maroons,5,0,W,,0,14,0,,0,0,8,0,,0,,,,,,,,,,,
1926,BOS,1926-01-30,A,Montreal Maroons,5,0,W,,0,14,0,,0,0,8,0,,0,,,,,,,,,,,
1926,BOS,1926-02-02,H,Toronto St. Patricks,3,2,W,,0,14,0,,0,0,8,0,,0,,,,,,,,,,,
1934,BOS,1933-11-21,H,Chicago Black Hawks,2,0,W,,0,6,0,,0,0,11,0,,0,,,,,,,,,,,
1934,BOS,1933-11-23,A,Detroit Red Wings,6,0,W,,0,6,0,,0,0,4,0,,0,,,,,,,,,,,
1933,BOS,1932-12-03,A,Montreal Maroons,0,2,L,,0,10,0,,0,0,10,1,,0,,,,,,,,,,,
1933,BOS,1932-12-06,H,New York Americans,2,0,W,OT,0,4,0,,0,0,6,0,,0,,,,,,,,,,,
1931,BOS,1930-12-13,A,Toronto Maple Leafs,7,3,W,,0,2,0,,0,0,2,0,,0,,,,,,,,,,,
1931,BOS,1930-12-16,H,Detroit Falcons,3,2,W,,0,8,0,,0,0,10,0,,0,,,,,,,,,,,
1932,BOS,1931-12-10,A,Detroit Falcons,1,1,T,OT,0,8,0,,0,0,6,0,,0,,,,,,,,,,,
1932,BOS,1931-12-13,A,Chicago Black Hawks,3,0,W,,0,12,0,,0,0,8,0,,0,,,,,,,,,,,
1929,BOS,1929-01-01,H,Ottawa Senators,3,0,W,,0,17,0,,0,0,24,0,,0,,,,,,,,,,,
1929,BOS,1929-01-03,A,Montreal Maroons,1,0,W,,0,8,0,,0,0,21,0,,0,,,,,,,,,,,
1930,BOS,1929-12-21,H,Chicago Black Hawks,4,1,W,,0,20,0,,0,0,28,0,,0,,,,,,,,,,,
1930,BOS,1929-12-25,H,Toronto Maple Leafs,6,2,W,,0,11,0,,0,0,16,0,,0,,,,,,,,,,,
