year,team,opp,date_game,player,decision,goals_against,shots_against,saves,save_pct,shutouts,pen_min,time_on_ice
2001,TBL,CAR,2001-11-25,Nikolai Khabibulin,W,0,41,41,1.000,1,0,60:00
2007,WSH,CAR,2007-11-24,Olaf Kolzig,W,2,37,35,.946,0,0,59:52
2010,FLA,CAR,2010-11-05,Tomas Vokoun,,2,7,5,.714,0,0,10:49
2005,MDA,CAR,2005-12-06,Ilya Bryzgalov,L,3,14,11,.786,0,0,31:21
2005,MDA,CAR,2005-12-06,Jean-Sebastien Giguere,,3,17,14,.824,0,0,28:29
2003,MTL,CAR,2003-12-06,Jose Theodore,W,1,23,22,.957,0,0,60:00
2003,MTL,CAR,2003-12-05,Jose Theodore,T,1,36,35,.972,0,0,65:00
2008,WSH,CAR,2008-11-12,Jose Theodore,,0,13,13,1.000,0,0,40:00
2013,COL,CAR,2013-10-25,Semyon Varlamov,W,2,30,28,.933,0,0,60:00
2013,MTL,CAR,2013-02-18,Peter Budaj,W,0,19,19,1.000,1,0,59:44
2008,WSH,CAR,2008-11-12,Brent Johnson,W,1,14,13,.929,0,0,20:00
2000,NSH,CAR,2000-11-26,Tomas Vokoun,W,4,34,30,.882,0,0,60:00
1998,BOS,CAR,1998-12-10,Byron Dafoe,W,2,28,26,.929,0,0,59:56
1998,OTT,CAR,1998-01-22,Damian Rhodes,L,3,27,24,.889,0,0,58:56
1998,OTT,CAR,1998-01-22,Empty Net,,1,1,0,.000,0,0,
2013,PIT,CAR,2013-10-28,Marc-Andre Fleury,W,1,21,20,.952,0,0,59:52
2009,FLA,CAR,2009-11-04,Tomas Vokoun,W,0,32,32,1.000,1,0,59:54
2006,MTL,CAR,2006-11-30,Cristobal Huet,L,4,48,44,.917,0,0,59:05
2001,DAL,CAR,2001-11-21,Ed Belfour,T,4,21,17,.810,0,0,65:00
1998,BUF,CAR,1998-01-21,Dominik Hasek,W,1,33,32,.970,0,0,60:00
1999,ATL,CAR,1999-12-18,Norm Maracle,L,4,27,23,.852,0,0,58:38
1998,FLA,CAR,1998-12-05,Sean Burke,T,3,27,24,.889,0,0,65:00
1999,PIT,CAR,1999-12-15,Tom Barrasso,W,3,23,20,.870,0,0,60:00
2002,FLA,CAR,2002-12-06,Roberto Luongo,W,0,40,40,1.000,1,0,60:00
2002,FLA,CAR,2002-12-04,Roberto Luongo,W,2,33,31,.939,0,0,60:00
2001,CBJ,CAR,2001-11-19,Marc Denis,L,4,37,33,.892,0,0,59:43
2001,CBJ,CAR,2001-11-19,Empty Net,,1,1,0,.000,0,0,
2007,CAR,TBL,2007-11-23,Cam Ward,W,3,28,25,.893,0,0,60:00
2008,CAR,ATL,2008-11-09,Cam Ward,L,5,22,17,.773,0,0,60:00
2010,CAR,NYI,2010-11-03,Cam Ward,W,2,33,31,.939,0,0,60:00
2011,CAR,TBL,2011-11-01,Cam Ward,W,2,30,28,.933,0,0,59:38
2003,CAR,NSH,2003-12-03,Kevin Weekes,L,2,22,20,.909,0,0,63:30
2008,CAR,OTT,2008-11-07,Michael Leighton,W,1,23,22,.957,0,0,59:54
2013,CAR,TOR,2013-02-14,Dan Ellis,W,1,23,22,.957,0,0,60:00
2007,CAR,PHI,2007-11-21,Cam Ward,L,5,20,15,.750,0,0,58:55
2009,CAR,SJS,2009-11-01,Cam Ward,L,5,25,20,.800,0,0,59:54
2013,CAR,MIN,2013-10-24,Justin Peters,L,2,21,19,.905,0,0,55:36
2013,CAR,MIN,2013-10-24,Cam Ward,\,0,5,5,1.000,0,0,4:07
2000,CAR,PIT,2000-11-22,Arturs Irbe,W,1,35,34,.971,0,0,60:00
2007,CAR,PHI,2007-11-21,Empty Net,,1,1,0,.000,0,0,
2013,CAR,MIN,2013-10-24,Empty Net,,1,1,0,.000,0,0,
2000,CAR,BOS,2000-11-24,Arturs Irbe,W,1,17,16,.941,0,2,59:58
1998,CAR,CHI,1998-01-14,Trevor Kidd,L,3,23,20,.870,0,0,59:42
1998,CAR,CHI,1998-01-14,Empty Net,,1,1,0,.000,0,0,
2003,CAR,PIT,2003-11-29,Kevin Weekes,W,3,25,22,.880,0,0,59:59
2005,CAR,DAL,2005-12-02,Martin Gerber,O,4,31,27,.871,0,0,64:52
2005,CAR,PHX,2005-12-03,Cam Ward,L,6,17,11,.647,0,0,30:57
2005,CAR,PHX,2005-12-03,Martin Gerber,,2,16,14,.875,0,0,29:00
2006,CAR,BOS,2006-11-24,John Grahame,W,1,26,25,.962,0,2,59:57
1998,CAR,PIT,1998-12-04,Arturs Irbe,T,3,25,22,.880,0,0,65:00
1998,CAR,MTL,1998-12-02,Trevor Kidd,W,1,25,24,.960,0,0,60:00
2002,CAR,NSH,2002-12-03,Arturs Irbe,W,1,25,24,.960,0,0,60:00
1998,CAR,PIT,1998-01-12,Trevor Kidd,L,3,18,15,.833,0,0,59:37
1999,CAR,DAL,1999-12-08,Arturs Irbe,L,2,28,26,.929,0,0,59:12
1998,CAR,PIT,1998-01-12,Empty Net,,1,1,0,.000,0,0,
2006,CAR,OTT,2006-11-28,John Grahame,L,4,36,32,.889,0,0,60:00
2001,CAR,TBL,2001-11-17,Tom Barrasso,L,1,23,22,.957,0,0,59:23
1999,CAR,TBL,1999-12-10,Arturs Irbe,L,3,22,19,.864,0,0,58:43
2001,CAR,TBL,2001-11-17,Empty Net,,1,1,0,.000,0,0,
2001,CAR,OTT,2001-11-15,Tom Barrasso,T,1,37,36,.973,0,0,65:00
2007,CAR,FLA,2007-11-17,Cam Ward,W,1,28,27,.964,0,0,60:00
2007,CAR,ATL,2007-11-16,Cam Ward,L,2,24,22,.917,0,0,59:01
2007,CAR,ATL,2007-11-16,Empty Net,,1,1,0,.000,0,0,
2008,CAR,WSH,2008-11-06,Cam Ward,L,3,33,30,.909,0,0,59:49
2010,CAR,PHI,2010-11-01,Justin Peters,L,3,37,34,.919,0,0,58:46
2011,TBL,CAR,2011-11-01,Dwayne Roloson,L,4,31,27,.871,0,2,59:01
2003,NSH,CAR,2003-12-03,Tomas Vokoun,W,1,41,40,.976,0,0,63:30
2007,TBL,CAR,2007-11-23,Johan Holmqvist,L,4,22,18,.818,0,0,59:14
2008,ATL,CAR,2008-11-09,Johan Hedberg,W,2,37,35,.946,0,0,60:00
2010,NYI,CAR,2010-11-03,Rick DiPietro,L,7,32,25,.781,0,0,60:00
2002,CAR,CBJ,2002-11-30,Arturs Irbe,W,2,27,25,.926,0,0,59:58
2011,CAR,PHI,2011-10-29,Brian Boucher,L,5,34,29,.853,0,0,60:00
2008,OTT,CAR,2008-11-07,Martin Gerber,L,2,30,28,.933,0,0,58:54
2013,TOR,CAR,2013-02-14,Ben Scrivens,L,3,33,30,.909,0,0,57:35
2000,PIT,CAR,2000-11-22,Jean-Sebastien Aubin,L,2,21,19,.905,0,0,59:22
2009,SJS,CAR,2009-11-01,Evgeni Nabokov,W,1,26,25,.962,0,0,59:38
2000,BOS,CAR,2000-11-24,Peter Skudra,L,3,30,27,.900,0,0,59:22
2000,PIT,CAR,2000-11-22,Empty Net,,1,1,0,.000,0,0,
1998,CHI,CAR,1998-01-14,Jeff Hackett,W,1,28,27,.964,0,0,60:00
2007,PHI,CAR,2007-11-21,Martin Biron,W,3,35,32,.914,0,2,59:42
2013,MIN,CAR,2013-10-24,Josh Harding,W,1,21,20,.952,0,0,40:00
2013,MIN,CAR,2013-10-24,Niklas Backstrom,\,0,7,7,1.000,0,0,20:00
2003,PIT,CAR,2003-11-29,Sebastien Caron,L,4,38,34,.895,0,2,59:06
2005,DAL,CAR,2005-12-02,Johan Hedberg,W,4,20,16,.800,0,0,64:52
2005,PHX,CAR,2005-12-03,Curtis Joseph,W,4,29,25,.862,0,0,59:42
1998,PIT,CAR,1998-12-04,Tom Barrasso,T,3,14,11,.786,0,0,64:58
1998,MTL,CAR,1998-12-02,Jeff Hackett,L,4,20,16,.800,0,0,60:00
2002,NSH,CAR,2002-12-03,Mike Dunham,L,2,35,33,.943,0,0,58:56
1998,PIT,CAR,1998-01-12,Tom Barrasso,W,1,25,24,.960,0,0,60:00
2006,BOS,CAR,2006-11-24,Tim Thomas,L,3,25,22,.880,0,0,29:59
2006,BOS,CAR,2006-11-24,Philippe Sauve,,2,15,13,.867,0,0,29:16
1999,DAL,CAR,1999-12-08,Ed Belfour,W,1,16,15,.938,0,0,60:00
2006,OTT,CAR,2006-11-28,Martin Gerber,W,1,30,29,.967,0,0,60:00
2001,TBL,CAR,2001-11-17,Nikolai Khabibulin,W,0,26,26,1.000,1,0,60:00
1999,TBL,CAR,1999-12-10,Dan Cloutier,W,2,30,28,.933,0,0,60:00
2010,PHI,CAR,2010-11-01,Sergei Bobrovsky,W,2,28,26,.929,0,0,59:58
2001,OTT,CAR,2001-11-15,Patrick Lalime,T,1,21,20,.952,0,0,64:59
2007,FLA,CAR,2007-11-17,Tomas Vokoun,L,2,33,31,.939,0,0,59:42
2007,ATL,CAR,2007-11-16,Johan Hedberg,W,0,31,31,1.000,1,0,59:53
2008,WSH,CAR,2008-11-06,Brent Johnson,W,2,34,32,.941,0,2,60:00
2011,PHI,CAR,2011-10-29,Ilya Bryzgalov,W,1,25,24,.960,0,0,59:53
2002,CBJ,CAR,2002-11-30,Marc Denis,L,3,41,38,.927,0,0,59:37
2002,CBJ,CAR,2002-11-30,Empty Net,,1,1,0,.000,0,0,
2003,CAR,NYI,2003-11-26,Kevin Weekes,W,0,28,28,1.000,1,0,60:00
2013,CAR,NYI,2013-10-19,Cam Ward,W,3,25,22,.880,0,0,60:00
2013,CAR,NYI,2013-02-11,Cam Ward,W,4,28,24,.857,0,0,60:00
2013,CAR,NJD,2013-02-12,Cam Ward,W,2,28,26,.929,0,0,60:00
2003,CAR,PHI,2003-11-28,Kevin Weekes,L,3,28,25,.893,0,0,59:16
2003,CAR,PHI,2003-11-28,Empty Net,,1,1,0,.000,0,0,
1998,CAR,PHI,1998-01-08,Trevor Kidd,T,3,41,38,.927,0,0,65:00
2006,CAR,NYR,2006-11-21,Cam Ward,L,4,27,23,.852,0,0,60:00
2005,CAR,ATL,2005-11-29,Cam Ward,W,3,31,28,.903,0,0,60:32
2005,CAR,ATL,2005-11-27,Martin Gerber,L,4,19,15,.789,0,0,59:39
2005,CAR,ATL,2005-11-27,Empty Net,,1,1,0,.000,0,0,
2000,CAR,NJD,2000-11-18,Arturs Irbe,L,3,39,36,.923,0,0,64:20
2006,CAR,NYI,2006-11-22,John Grahame,L,3,47,44,.936,0,0,59:01
1999,CAR,STL,1999-12-07,Arturs Irbe,W,2,30,28,.933,0,0,60:00
2000,CAR,OTT,2000-11-16,Arturs Irbe,W,0,27,27,1.000,1,0,60:00
1998,CAR,NYI,1998-01-10,Trevor Kidd,W,1,30,29,.967,0,0,61:59
2006,CAR,NYI,2006-11-22,Empty Net,,1,1,0,.000,0,0,
1998,CAR,MDA,1998-11-29,Arturs Irbe,W,1,31,30,.968,0,0,60:00
2009,CAR,PHI,2009-10-31,Michael Leighton,L,6,28,22,.786,0,0,60:00
2008,CAR,TOR,2008-11-04,Cam Ward,W,4,42,38,.905,0,0,61:42
1998,CAR,NYI,1998-11-28,Trevor Kidd,W,1,22,21,.955,0,0,60:00
2001,CAR,DET,2001-11-13,Arturs Irbe,L,4,24,20,.833,0,0,58:50
2003,CAR,BUF,2003-11-21,Jamie Storr,L,5,25,20,.800,0,0,59:47
2007,CAR,FLA,2007-11-12,Cam Ward,W,3,31,28,.903,0,0,59:56
2010,CAR,PIT,2010-10-30,Cam Ward,L,3,31,28,.903,0,0,60:00
2002,CAR,VAN,2002-11-27,Arturs Irbe,L,3,24,21,.875,0,0,58:32
2003,NYI,CAR,2003-11-26,Rick DiPietro,L,2,25,23,.920,0,0,58:50
2005,CAR,OTT,2005-11-22,Martin Gerber,L,4,29,25,.862,0,0,58:33
2007,CAR,TBL,2007-11-14,John Grahame,L,6,28,22,.786,0,0,60:00
2013,NYI,CAR,2013-10-19,Evgeni Nabokov,L,4,23,19,.826,0,0,57:55
2002,CAR,DET,2002-11-29,Arturs Irbe,W,2,20,18,.900,0,0,45:11
2002,CAR,DET,2002-11-29,Kevin Weekes,,2,8,6,.750,0,0,14:49
2011,CAR,CHI,2011-10-28,Cam Ward,W,0,30,30,1.000,1,0,60:00
2003,CAR,TBL,2003-11-23,Kevin Weekes,T,0,21,21,1.000,1,0,65:00
2013,CAR,PHI,2013-02-09,Cam Ward,O,4,32,28,.875,0,0,61:47
2009,CAR,STL,2009-10-28,Cam Ward,L,4,17,13,.765,0,0,59:44
2005,CAR,OTT,2005-11-22,Empty Net,,1,1,0,.000,0,0,
2013,CAR,TOR,2013-10-17,Cam Ward,W,2,26,24,.923,0,0,60:00
2009,CAR,STL,2009-10-28,Empty Net,,1,1,0,.000,0,0,
2005,CAR,TOR,2005-11-25,Martin Gerber,W,3,38,35,.921,0,0,64:51
2013,NYI,CAR,2013-02-11,Rick DiPietro,L,5,30,25,.833,0,0,59:28
2013,NYI,CAR,2013-02-11,Empty Net,,1,1,0,.000,0,0,
2005,ATL,CAR,2005-11-29,Michael Garnett,O,4,23,19,.826,0,0,60:32
2013,NJD,CAR,2013-02-12,Martin Brodeur,L,3,24,21,.875,0,0,58:53
2013,NJD,CAR,2013-02-12,Empty Net,,1,1,0,.000,0,0,
2003,PHI,CAR,2003-11-28,Robert Esche,W,2,30,28,.933,0,0,59:56
1998,PHI,CAR,1998-01-08,Ron Hextall,T,3,29,26,.897,0,0,65:00
2006,NYR,CAR,2006-11-21,Henrik Lundqvist,W,0,34,34,1.000,1,0,59:58
2005,ATL,CAR,2005-11-27,Michael Garnett,W,2,29,27,.931,0,0,59:56
2000,NJD,CAR,2000-11-18,Martin Brodeur,W,2,18,16,.889,0,0,64:20
1998,NYI,CAR,1998-01-10,Wade Flaherty,L,2,20,18,.900,0,0,61:40
2006,NYI,CAR,2006-11-22,Rick DiPietro,W,2,15,13,.867,0,0,60:00
1999,STL,CAR,1999-12-07,Roman Turek,L,3,16,13,.813,0,0,59:00
2000,OTT,CAR,2000-11-16,Patrick Lalime,L,1,25,24,.960,0,0,58:41
1999,STL,CAR,1999-12-07,Empty Net,,1,1,0,.000,0,0,
1998,MDA,CAR,1998-11-29,Guy Hebert,L,2,35,33,.943,0,0,59:08
1998,MDA,CAR,1998-11-29,Empty Net,,1,1,0,.000,0,0,
2009,PHI,CAR,2009-10-31,Ray Emery,W,1,40,39,.975,0,0,60:00
2007,FLA,CAR,2007-11-12,Tomas Vokoun,L,4,36,32,.889,0,0,59:20
2008,TOR,CAR,2008-11-04,Vesa Toskala,O,5,24,19,.792,0,0,61:52
1998,NYI,CAR,1998-11-28,Tommy Salo,L,3,23,20,.870,0,0,58:26
2002,VAN,CAR,2002-11-27,Dan Cloutier,W,2,34,32,.941,0,0,60:00
2001,DET,CAR,2001-11-13,Dominik Hasek,W,3,24,21,.875,0,0,59:51
2003,BUF,CAR,2003-11-21,Mika Noronen,W,0,35,35,1.000,1,0,59:58
2007,TBL,CAR,2007-11-14,Johan Holmqvist,W,1,29,28,.966,0,0,60:00
2010,PIT,CAR,2010-10-30,Brent Johnson,W,0,33,33,1.000,1,0,60:00
2002,DET,CAR,2002-11-29,Curtis Joseph,L,6,41,35,.854,0,2,58:18
2005,OTT,CAR,2005-11-22,Dominik Hasek,W,3,30,27,.900,0,0,59:58
2011,CHI,CAR,2011-10-28,Corey Crawford,L,3,33,30,.909,0,0,60:00
2003,TBL,CAR,2003-11-23,Nikolai Khabibulin,T,0,37,37,1.000,1,0,65:00
2013,PHI,CAR,2013-02-09,Ilya Bryzgalov,W,3,33,30,.909,0,0,61:47
2009,STL,CAR,2009-10-28,Chris Mason,W,2,36,34,.944,0,0,60:00
2005,TOR,CAR,2005-11-25,Mikael Tellqvist,O,3,35,32,.914,0,0,64:48
2013,TOR,CAR,2013-10-17,Jonathan Bernier,L,3,37,34,.919,0,0,58:23
2013,TOR,CAR,2013-10-17,James Reimer,\,0,1,1,1.000,0,0,0:32
2000,CAR,FLA,2000-11-15,Arturs Irbe,L,3,20,17,.850,0,0,59:01
2000,CAR,FLA,2000-11-15,Empty Net,,1,1,0,.000,0,0,
1999,CAR,TOR,1999-12-02,Arturs Irbe,T,2,24,22,.917,0,0,65:00
2006,CAR,WSH,2006-11-17,John Grahame,W,1,22,21,.955,0,0,59:53
1999,CAR,COL,1999-12-04,Eric Fichaud,L,3,27,24,.889,0,0,58:23
1998,CAR,OTT,1998-01-05,Kirk McLean,W,1,23,22,.957,0,0,60:00
2001,CAR,EDM,2001-11-11,Tom Barrasso,T,1,28,27,.964,0,0,65:00
1998,CAR,NYR,1998-01-06,Kirk McLean,L,4,17,13,.765,0,0,58:15
2006,CAR,DAL,2006-11-18,Cam Ward,W,4,25,21,.840,0,0,59:52
1998,CAR,SJS,1998-11-25,Trevor Kidd,W,0,36,36,1.000,1,0,60:00
1998,CAR,NJD,1998-11-22,Arturs Irbe,L,4,39,35,.897,0,0,59:36
2000,CAR,OTT,2000-11-12,Arturs Irbe,W,0,29,29,1.000,1,0,60:00
2007,CAR,ATL,2007-11-10,Cam Ward,W,3,35,32,.914,0,0,60:00
1998,CAR,NJD,1998-11-22,Empty Net,,1,1,0,.000,0,0,
2008,CAR,TOR,2008-11-02,Michael Leighton,W,4,33,29,.879,0,0,60:00
2013,CAR,OTT,2013-02-07,Cam Ward,W,2,47,45,.957,0,0,62:19
2002,CAR,MTL,2002-11-23,Arturs Irbe,W,3,35,32,.914,0,0,59:57
2011,CAR,OTT,2011-10-25,Cam Ward,O,2,28,26,.929,0,0,64:58
2007,CAR,TBL,2007-11-08,Cam Ward,L,5,31,26,.839,0,0,59:43
2003,CAR,PHI,2003-11-18,Kevin Weekes,T,2,43,41,.953,0,0,65:00
2008,CAR,EDM,2008-11-01,Cam Ward,L,2,31,29,.935,0,0,59:35
2008,CAR,EDM,2008-11-01,Empty Net,,1,1,0,.000,0,0,
2002,CAR,NYR,2002-11-25,Kevin Weekes,L,3,30,27,.900,0,0,57:59
2010,CAR,NYR,2010-10-29,Cam Ward,W,3,43,40,.930,0,0,60:00
2001,CAR,SJS,2001-11-09,Arturs Irbe,W,2,31,29,.935,0,0,59:50
2013,CAR,CHI,2013-10-15,Cam Ward,O,2,36,34,.944,0,0,64:51
2005,CAR,TBL,2005-11-20,Cam Ward,L,5,29,24,.828,0,0,60:00
2009,CAR,MIN,2009-10-24,Cam Ward,O,3,29,26,.897,0,0,61:55
2006,CAR,NYR,2006-11-15,Cam Ward,W,1,24,23,.958,0,0,60:00
2000,CAR,TOR,2000-11-10,Arturs Irbe,W,1,25,24,.960,0,0,59:58
1999,CAR,CGY,1999-11-30,Arturs Irbe,W,3,22,19,.864,0,0,59:56
2005,CAR,NYR,2005-11-19,Martin Gerber,L,4,32,28,.875,0,0,58:20
2003,CAR,OTT,2003-11-20,Kevin Weekes,L,6,20,14,.700,0,0,40:00
1997,CAR,PIT,1997-12-31,Pat Jablonski,L,3,26,23,.885,0,0,59:25
1998,CAR,DAL,1998-01-03,Pat Jablonski,L,6,20,14,.700,0,0,60:00
2003,CAR,OTT,2003-11-20,Jamie Storr,,0,3,3,1.000,0,0,20:00
2000,FLA,CAR,2000-11-15,Trevor Kidd,W,1,23,22,.957,0,0,60:00
2000,CAR,TOR,2000-11-08,Tyler Moss,,2,15,13,.867,0,0,32:08
2000,CAR,TOR,2000-11-08,Arturs Irbe,L,3,8,5,.625,0,0,27:48
2006,CAR,BUF,2006-11-13,Cam Ward,L,6,33,27,.818,0,0,58:48
2006,CAR,BUF,2006-11-13,Empty Net,,1,1,0,.000,0,0,
1998,CAR,PHI,1998-11-20,Arturs Irbe,L,2,26,24,.923,0,0,59:52
1999,TOR,CAR,1999-12-02,Curtis Joseph,T,2,27,25,.926,0,0,65:00
1999,COL,CAR,1999-12-04,Patrick Roy,W,1,28,27,.964,0,0,60:00
1998,CAR,PHI,1998-11-20,Empty Net,,1,1,0,.000,0,0,
1998,NYR,CAR,1998-01-06,Dan Cloutier,W,2,28,26,.929,0,0,60:00
2006,WSH,CAR,2006-11-17,Olaf Kolzig,L,4,29,25,.862,0,0,60:00
1998,SJS,CAR,1998-11-25,Mike Vernon,L,3,24,21,.875,0,0,60:00
1998,OTT,CAR,1998-01-05,Ron Tugnutt,L,4,19,15,.789,0,0,40:00
1998,OTT,CAR,1998-01-05,Damian Rhodes,,0,6,6,1.000,0,0,19:46
2001,EDM,CAR,2001-11-11,Tommy Salo,T,1,28,27,.964,0,0,64:55
2006,DAL,CAR,2006-11-18,Marty Turco,L,4,24,20,.833,0,0,59:33
2006,DAL,CAR,2006-11-18,Empty Net,,1,1,0,.000,0,0,
1998,NJD,CAR,1998-11-22,Martin Brodeur,W,2,28,26,.929,0,0,60:00
2000,OTT,CAR,2000-11-12,Jani Hurme,L,4,28,24,.857,0,0,59:23
2013,OTT,CAR,2013-02-07,Craig Anderson,O,3,26,23,.885,0,0,61:58
2002,MTL,CAR,2002-11-23,Jose Theodore,L,7,31,24,.774,0,0,59:47
2011,OTT,CAR,2011-10-25,Craig Anderson,W,2,34,32,.941,0,0,65:00
2007,ATL,CAR,2007-11-10,Ondrej Pavelec,L,5,39,34,.872,0,0,58:39
2008,TOR,CAR,2008-11-02,Curtis Joseph,L,5,29,24,.828,0,0,58:08
2007,TBL,CAR,2007-11-08,Johan Holmqvist,W,1,41,40,.976,0,0,59:57
2002,NYR,CAR,2002-11-25,Dan Blackburn,W,1,31,30,.968,0,0,60:00
2003,PHI,CAR,2003-11-18,Jeff Hackett,T,2,24,22,.917,0,0,64:56
2008,TOR,CAR,2008-11-02,Empty Net,,1,1,0,.000,0,0,
2008,EDM,CAR,2008-11-01,Dwayne Roloson,W,1,34,33,.971,0,0,60:00
2010,NYR,CAR,2010-10-29,Henrik Lundqvist,L,4,38,34,.895,0,0,58:33
2001,SJS,CAR,2001-11-09,Evgeni Nabokov,L,3,27,24,.889,0,0,58:35
1999,CGY,CAR,1999-11-30,Fred Brathwaite,L,4,32,28,.875,0,0,58:40
2013,CHI,CAR,2013-10-15,Corey Crawford,W,2,34,32,.941,0,0,64:41
2005,TBL,CAR,2005-11-20,John Grahame,W,2,22,20,.909,0,2,59:58
2009,MIN,CAR,2009-10-24,Niklas Backstrom,W,2,23,21,.913,0,0,61:37
2006,NYR,CAR,2006-11-15,Kevin Weekes,L,2,24,22,.917,0,0,59:09
2000,TOR,CAR,2000-11-10,Glenn Healy,L,3,22,19,.864,0,0,59:51
2005,NYR,CAR,2005-11-19,Kevin Weekes,W,3,31,28,.903,0,0,60:00
2003,OTT,CAR,2003-11-20,Patrick Lalime,W,1,23,22,.957,0,0,59:29
1997,PIT,CAR,1997-12-31,Peter Skudra,W,2,26,24,.923,0,0,60:00
1998,DAL,CAR,1998-01-03,Ed Belfour,W,1,15,14,.933,0,0,59:49
2006,BUF,CAR,2006-11-13,Martin Biron,W,4,35,31,.886,0,0,59:50
2000,TOR,CAR,2000-11-08,Curtis Joseph,W,0,27,27,1.000,1,0,60:00
1998,PHI,CAR,1998-11-20,Ron Hextall,W,1,19,18,.947,0,0,60:00
2007,CAR,FLA,2007-11-03,John Grahame,W,2,24,22,.917,0,0,59:56
2008,CAR,STL,2008-10-30,Cam Ward,W,0,19,19,1.000,1,0,60:00
1998,CAR,NJD,1998-11-19,Arturs Irbe,L,3,41,38,.927,0,0,63:35
2001,CAR,PIT,2001-11-06,Arturs Irbe,T,2,23,21,.913,0,0,64:50
2007,CAR,WSH,2007-11-05,Cam Ward,W,0,35,35,1.000,1,0,59:58
2010,CAR,WSH,2010-10-27,Cam Ward,L,2,32,30,.938,0,0,59:03
2002,CAR,BOS,2002-11-21,Kevin Weekes,L,3,32,29,.906,0,0,59:58
2010,CAR,WSH,2010-10-27,Empty Net,,1,1,0,.000,0,0,
2003,CAR,WSH,2003-11-15,Jamie Storr,L,2,20,18,.900,0,0,59:00
2001,CAR,WSH,2001-11-08,Tom Barrasso,W,2,36,34,.944,0,0,59:50
2013,CAR,TOR,2013-02-04,Cam Ward,W,1,42,41,.976,0,0,60:00
2005,CAR,NYR,2005-11-17,Martin Gerber,W,1,29,28,.966,0,0,60:00
2011,CAR,WPG,2011-10-22,Brian Boucher,L,5,24,19,.792,0,0,58:52
2000,CAR,SJS,2000-11-04,Arturs Irbe,L,4,28,24,.857,0,0,59:40
2000,CAR,COL,2000-11-03,Tyler Moss,L,4,18,14,.778,0,0,39:56
2009,CAR,COL,2009-10-23,Cam Ward,L,5,36,31,.861,0,0,58:49
2006,CAR,WSH,2006-11-09,Cam Ward,W,0,20,20,1.000,1,0,59:51
2005,CAR,OTT,2005-11-15,Martin Gerber,W,1,36,35,.972,0,0,59:58
2003,CAR,ATL,2003-11-13,Kevin Weekes,W,1,22,21,.955,0,2,59:41
2000,CAR,COL,2000-11-03,Arturs Irbe,,0,5,5,1.000,0,0,18:59
2000,CAR,COL,2000-11-03,Empty Net,,1,1,0,.000,0,0,
1997,CAR,BUF,1997-12-27,Pat Jablonski,W,1,27,26,.963,0,0,60:00
1999,CAR,PIT,1999-11-27,Arturs Irbe,W,3,29,26,.897,0,0,60:00
2013,CAR,PHX,2013-10-13,Anton Khudobin,\,2,20,18,.900,0,0,29:52
2013,CAR,PHX,2013-10-13,Cam Ward,L,3,12,9,.750,0,0,28:44
2001,CAR,PHX,2001-11-04,Tom Barrasso,W,0,28,28,1.000,1,0,60:49
1998,CAR,MTL,1998-11-17,Arturs Irbe,W,4,31,27,.871,0,0,60:00
2002,CAR,OTT,2002-11-19,Kevin Weekes,T,4,36,32,.889,0,0,64:50
2001,CAR,NYR,2001-11-02,Arturs Irbe,W,2,34,32,.941,0,0,60:00
2007,CAR,NYI,2007-10-27,John Grahame,W,3,31,28,.903,0,0,60:00
1997,CAR,MDA,1997-12-30,Sean Burke,W,1,26,25,.962,0,0,59:48
2006,CAR,PIT,2006-11-11,Cam Ward,W,2,20,18,.900,0,0,59:45
1998,CAR,LAK,1998-11-14,Arturs Irbe,W,3,40,37,.925,0,2,60:00
2007,CAR,FLA,2007-10-31,Cam Ward,L,4,32,28,.875,0,0,59:43
2008,CAR,MTL,2008-10-28,Cam Ward,O,2,25,23,.920,0,0,65:00
2010,CAR,PHX,2010-10-23,Cam Ward,W,3,39,36,.923,0,0,62:52
2007,FLA,CAR,2007-11-03,Tomas Vokoun,L,4,40,36,.900,0,0,59:24
2001,PIT,CAR,2001-11-06,Johan Hedberg,T,2,33,31,.939,0,0,65:00
2008,STL,CAR,2008-10-30,Chris Mason,L,1,29,28,.966,0,0,58:25
2008,STL,CAR,2008-10-30,Marek Schwarz,,0,0,0,,0,0,0:06
1998,NJD,CAR,1998-11-19,Martin Brodeur,W,2,20,18,.900,0,0,63:37
2002,BOS,CAR,2002-11-21,John Grahame,W,1,24,23,.958,0,0,59:46
2001,WSH,CAR,2001-11-08,Olaf Kolzig,L,3,28,25,.893,0,0,59:43
2007,WSH,CAR,2007-11-05,Olaf Kolzig,L,5,24,19,.792,0,2,42:01
2007,WSH,CAR,2007-11-05,Brent Johnson,,0,9,9,1.000,0,0,17:59
2010,WSH,CAR,2010-10-27,Michal Neuvirth,W,0,29,29,1.000,1,0,60:00
2003,WSH,CAR,2003-11-15,Olaf Kolzig,W,1,39,38,.974,0,0,60:00
2013,TOR,CAR,2013-02-04,James Reimer,L,4,39,35,.897,0,0,60:00
2005,NYR,CAR,2005-11-17,Henrik Lundqvist,L,5,27,22,.815,0,0,60:00
2011,WPG,CAR,2011-10-22,Chris Mason,W,1,19,18,.947,0,0,52:11
2000,SJS,CAR,2000-11-04,Evgeni Nabokov,W,1,20,19,.950,0,0,60:00
2009,COL,CAR,2009-10-23,Craig Anderson,W,4,36,32,.889,0,0,59:44
